"","x"
"105",0.999999770884229
"106",8.8594116502624e-18
"107",0.000213623257440256
"108",0.000189551859305453
"109",5.13665387617181e-11
"110",0.00317474043151223
"111",1.41799774984175e-11
"112",0.0260011670631261
"113",0.00314265547599013
"114",3.42490531129022e-05
"115",2.06809655722272e-14
"116",0.017630259968242
"117",3.17954022622777e-07
"118",0.876971700920684
"119",0.996526876797248
"120",1.63367008859715e-16
"121",0.028576047856399
"122",5.37786970243919e-32
"123",0.979558832630894
"124",0.00775889474985354
"125",0.0137295943882156
"126",8.26712417028141e-05
"127",0.153748466141553
"128",0.0320901738411754
"129",1.79782388976622e-36
"130",3.38681818988015e-25
"131",1.26940515573071e-14
"132",7.48174436372228e-10
"133",0.00015430974523913
"134",8.16606375694142e-10
"135",1.7234517040493e-21
"136",5.23561391101239e-10
"137",7.35934974699767e-29
"138",0.908913507173433
"139",0.000909484914403117
"140",0.000604861408658675
"141",4.64873429944935e-13
"142",1.82896399152292e-22
"143",0.0022956255627491
"144",0.00674110021631992
"145",6.37008236164287e-07
"146",9.96141244056787e-31
"147",0.00033512560266009
"148",4.16046878166384e-09
"149",2.65611193825874e-05
"150",2.84306460466211e-39
"151",0.289826857754825
"152",0.000208107998377293
"153",4.59659659793565e-05
"154",0.999999942005894
"155",0.99999999999999
"156",8.59438431590363e-08
"157",4.64572130760555e-11
"158",7.07249676545717e-06
"159",0.0348568129827507
"160",4.42818245773398e-07
"161",3.22334875954966e-28
"162",8.19699852884677e-05
"163",1.25049037879425e-12
"164",7.07145947505928e-09
"165",1.53655999426247e-06
"166",1.5801409418868e-06
"167",5.15853057243201e-07
"168",3.63869452320464e-15
"169",3.6953136526221e-30
"170",3.03607937715742e-06
"171",1.18633497959528e-22
"172",1.13894880863803e-20
"173",3.36314242076257e-08
"174",0.0121424024474308
"175",1.34622410697682e-07
"176",1.52402716851034e-12
"177",0.000519404037618935
"178",2.64417021986236e-07
"179",1.56793092669784e-11
"180",3.98663771802234e-05
"181",2.927703791217e-06
"182",3.77507631917369e-29
"183",0.99999923973582
"184",1.41194943314806e-06
"185",0.000593570666151988
"186",0.000197545147922649
"187",3.40603107664675e-46
"188",0.957954885664549
"189",0.000642554830989264
"190",1.23949815652011e-05
"191",5.84754275324028e-08
"192",1.02990663620346e-14
"193",0.168132627525199
"194",2.98390252991407e-20
"195",0.0381283962663803
"196",0.999999999999979
"197",2.11917750282922e-06
"198",2.75615998815883e-05
"199",2.15460728210211e-19
"200",0.418568194517634
"201",0.0481167782508191
"202",0.000131953659671871
"203",4.20336188685396e-11
"204",8.70827924152233e-11
"205",5.94601762669144e-16
"206",0.47298481307845
"207",1.72530800798166e-38
"208",0.0102496362058761
"209",0.925973072529434
"210",0.97151210026503
"211",0.000324845627227331
"212",6.66495524063225e-36
"213",2.8814866323987e-07
"214",2.84455975880453e-28
"215",2.58536187435063e-10
"216",3.46265690996221e-08
"217",1.79317815135499e-19
"218",3.16124113274179e-20
"219",7.53258398266984e-07
"220",0.999995151878131
"221",1.68274909214726e-07
"222",3.03086548587694e-06
"223",1.12848541202265e-11
"224",0.0358793487329065
"225",2.26793711706646e-31
"226",0.098028096647807
"227",4.34380004197086e-07
"228",0.00753810987920223
"229",1.84864832076361e-27
"230",1.02970276910481e-05
"231",4.75780600709091e-27
"232",0.924333507398922
"233",5.20448807592168e-07
"234",0.0115926092661661
"235",1.82856285577227e-19
"236",0.00386051065955054
"237",0.043664511083251
"238",1.07376718401743e-10
"239",1.87519573611392e-07
"240",0.0166450441424341
"241",1.03748563337677e-06
"242",1.77286802550596e-18
"243",1.31767457865703e-05
"244",0.964134826293622
"245",0.992870425571156
"246",1.97177290975479e-08
"247",5.34224467647747e-09
"248",5.80496375232034e-06
"249",4.53869282309894e-21
"250",1.71756053342051e-20
"251",3.86336608218624e-06
"252",5.20707237497589e-27
"253",6.72220683404984e-40
"254",2.51521028108504e-15
"255",2.8693158517068e-16
"256",0.000246831792745617
"257",0.0302119737839858
"258",0.0379382582995024
"259",0.998494888937306
"260",2.58623292272884e-16
"261",0.000357958637070979
"262",8.6751449276456e-06
"263",0.99957176867917
"264",4.75365765689489e-36
"265",2.43347310495686e-36
"266",1.47611000621088e-11
"267",3.14841625190625e-32
"268",0.160786130794072
"269",8.98429631076035e-08
"270",8.69586009803303e-06
"271",0.987395952831971
"272",0.28505917757767
"273",0.000248682797075846
"274",2.19383429946412e-36
"275",0.993317557429445
"276",0.00980874264427121
"277",3.68155574096176e-05
"278",0.0147135731043348
"279",2.28797463050173e-22
"280",0.000177840512797597
"281",2.35227459294089e-25
"282",0.929212115489458
"283",2.20592562076771e-06
"284",2.06739313329797e-07
"285",1.2246079547708e-12
"286",2.17259134933961e-14
"287",0.00386864570000335
"288",1.61702456836766e-15
"289",2.72270964370738e-10
"290",2.5236916030787e-06
"291",7.41358626504682e-05
"292",0.000963579070225158
"293",4.94686688823284e-06
"294",5.34247139136352e-26
"295",8.7164790652034e-05
"296",0.00384655721848834
"297",1.00403227175094e-29
"298",4.53872162328323e-07
"299",0.00452784262679059
"300",0.00484399615464477
"301",3.17096610511551e-07
"302",2.39669055532414e-05
"303",3.58358694082642e-25
"304",0.00816008142547128
"305",0.813644350070577
"306",4.30564050677638e-37
"307",0.000312544812023175
"308",0.999999999300146
"309",1.90496518875232e-33
"310",0.997920877673501
"311",0.0126283789142284
"312",0.0619263000463564
"313",1.96026734443706e-19
"314",6.80176450161269e-38
"315",3.77427323892712e-32
"316",9.07065797134243e-09
"317",0.0147714653027734
"318",0.000160582137521023
"319",4.56722588040223e-06
"320",0.918947865600145
"321",9.13796089308071e-06
"322",0.795222452008976
"323",0.000528070397228928
"324",3.0601248859619e-07
"325",4.99099379079957e-16
"326",3.68691069022662e-09
"327",4.09184022440897e-16
"328",9.09660039922814e-37
"329",9.17261518541946e-06
"330",1.71156126212165e-09
"331",4.33185160835498e-15
"332",0.942608616673266
"333",0.194002628834576
"334",1.01100592860741e-05
"335",0.000557254175640517
"336",8.04835738593298e-06
"337",0.981156992604656
"338",0.00602023611422569
"339",1.90905851536073e-12
"340",1.09058461572178e-18
"341",5.70858370726766e-08
"342",3.61732942378438e-07
"343",0.0242508119760778
"344",0.00263376339208385
"345",9.56084226912087e-05
"346",0.000103573652420285
"347",1.37602311717916e-10
"348",0.00177608177466378
"349",4.44229252622515e-07
"350",1.59383749472973e-29
"351",6.51716419662346e-05
"352",1.88563522180312e-06
"353",0.999980287470459
"354",1.73613755317425e-32
"355",0.000341413701254975
"356",1.81247745261674e-49
"357",2.88600174937769e-15
"358",2.78628040715179e-05
"359",2.01262270693529e-22
"360",0.958985004225172
"361",0.0032209758575067
"362",9.10426127298871e-10
"363",5.63113596193041e-09
"364",6.59171245590094e-07
"365",0.0345955828098826
"366",1.31221570894578e-24
"367",3.52599326955477e-07
"368",0.0321649346093408
"369",0.000971765993379014
"370",1.26081339728094e-35
"371",2.96366939529253e-29
"372",1.10317352009243e-05
"373",0.145524116627919
"374",5.60628273331361e-05
"375",2.86055213509485e-33
"376",0.951596149879067
"377",4.16611348353172e-10
"378",0.0807916505129619
"379",2.34907260120786e-24
"380",0.00385753789651327
"381",2.81059880704602e-05
"382",2.32848377857138e-13
"383",4.14772791447222e-10
"384",2.77879108010237e-05
"385",3.70388016304434e-07
"386",0.999999538183647
"387",0.0881360745166985
"388",4.73219575836726e-08
"389",4.39891462126231e-07
"390",3.3022968284739e-12
"391",0.0184088352017708
"392",0.00452255268017552
"393",8.99326243721528e-10
"394",0.0475821514361903
"395",0.0073616546560414
"396",2.29710454213291e-06
"397",2.62556590091684e-05
"398",0.145469955857943
"399",1.31671756177059e-18
"400",5.99123732216062e-09
"401",0.0393811972314034
"402",0.427628128001421
"403",1.30307421643614e-06
"404",5.94961308506682e-16
"405",4.64921294480758e-05
"406",7.20928196156814e-07
"407",3.25524127307771e-09
"408",0.998682139867367
"409",8.96871574760147e-10
"410",3.56122679535454e-08
"411",0.964091016931636
"412",2.24228220949498e-24
"413",0.0188282211103326
"414",0.0711676333885401
"415",0.0205567521912032
"416",0.00905215576784257
"417",4.22133982102678e-25
"418",3.13773190108155e-08
"419",9.40580809448994e-06
"420",0.990614053877162
"421",1.29695798058636e-10
"422",0.00383630626645834
"423",0.913305511665502
"424",5.48439404218153e-07
"425",5.65638022662233e-14
"426",7.45932206242163e-15
"427",2.48067342358823e-07
"428",0.999582984026966
"429",0.000205030835452955
"430",0.0684387181416883
"431",5.19041028758556e-08
"432",0.999999999952035
"433",0.0111100887423372
"434",4.61246237237882e-10
"435",2.23696344653135e-06
"436",7.68871717270832e-08
"437",4.15093640490777e-06
"438",2.13599215969484e-09
"439",7.34384730272981e-07
"440",0.000118977179176829
"441",3.25165424806287e-06
"442",2.85366653408703e-07
"443",4.06911416194127e-22
"444",5.20093257169724e-10
"445",6.31029156234752e-05
"446",8.60655397226937e-05
"447",0.922878233499637
"448",0.247913253552241
"449",0.0209192450918105
"450",2.03052161266848e-12
"451",1.28091486359828e-13
"452",1.85797618880699e-21
"453",4.52324409245387e-35
"454",0.999928523706429
"455",3.53378127760718e-12
"456",0.00936524740011102
"457",1.5518382965097e-06
"458",5.25597046296606e-12
"459",4.08800090022383e-06
"460",6.23914802184499e-06
"461",1.35884441160929e-29
"462",6.43966490602936e-09
"463",1.55383027977935e-24
"464",1.10401504616679e-32
"465",0.0252592080245024
"466",2.10699092659146e-07
"467",3.07630218111254e-10
"468",0.00818151664379118
"469",0.000305358743978759
"470",0.0430216465414535
"471",9.44526622250621e-09
"472",1.63122234059788e-07
"473",8.18234499326658e-07
"474",1.04078432833614e-22
"475",0.0139258115419273
"476",4.71390138265373e-26
"477",2.01681850186583e-07
"478",1.59956410285297e-23
"479",0.0176481212148158
"480",9.27907972532241e-08
"481",0.000777563459096374
"482",6.4483655597485e-06
"483",0.99999999999999
"484",2.26709990715972e-13
"485",0.0025764423614257
"486",2.01198140054003e-07
"487",3.4659230694202e-44
"488",0.999168103229352
"489",3.67875421991776e-09
"490",2.06605403648669e-06
"491",3.84776967627784e-07
"492",6.31279435670689e-20
"493",1.41025806908963e-47
"494",3.83608149821374e-07
"495",5.77674836477977e-13
"496",2.39420574923816e-08
"497",3.64842936162611e-22
"498",3.11750855442554e-06
"499",3.70562758213508e-06
"500",0.938686097794738
"501",0.00843328219372585
"502",3.1390568466503e-13
"503",4.24115268999648e-07
"504",0.052851566158636
"505",0.0023713321499038
"506",3.10182091852945e-05
"507",0.640929777817895
"508",0.012016769196712
"509",0.526692286771155
"510",0.00835101769153279
"511",5.36306722967168e-22
"512",6.50812734765238e-08
"513",0.0148247558861583
"514",0.99999763773663
"515",4.47670511493003e-07
"516",5.27258297898838e-09
"517",0.0001751989612047
"518",6.95802303247646e-10
"519",5.91373681349077e-38
"520",3.19696550942767e-07
"521",2.29144432546322e-07
"522",3.11242886160984e-12
"523",2.71844228156828e-07
"524",0.000420658812834296
"525",2.57735693072048e-14
"526",1.88507993365458e-09
"527",0.00644120285552167
"528",0.000173378165675524
"529",4.38410599967718e-08
"530",0.550134160264044
"531",4.59542917784362e-06
"532",0.99983557213871
"533",0.0205033997062101
"534",0.000427084869278913
"535",4.80278161651976e-07
"536",2.73272580286945e-24
"537",1.15163448622435e-27
"538",4.05815701686231e-06
"539",0.00361515778393633
"540",2.09603548726362e-08
"541",3.55163255867501e-09
"542",7.80616846070451e-20
"543",6.51061959030887e-07
"544",5.93466173274407e-11
"545",0.000238338692202708
"546",2.59720868443301e-06
"547",2.01477186778015e-07
"548",8.47832287792017e-09
"549",0.0152464616740476
"550",9.82456593015772e-08
"551",0.00112645072131526
"552",0.999999880038096
"553",2.66856596128504e-06
"554",0.0106175805480738
"555",9.34270393428066e-10
"556",5.95082176539695e-07
"557",0.00228589087506137
"558",0.364789070868139
"559",5.59237461624456e-07
"560",1.14281999793346e-19
"561",0.00245624348764719
"562",0.0160698551303569
"563",4.35378379647816e-36
"564",1.75764530200958e-23
"565",0.995694759152638
"566",1.32889229454874e-11
"567",5.30572717620065e-32
"568",0.00353973184879471
"569",5.21213007762998e-07
"570",0.915188356020063
"571",7.76833087674504e-05
"572",0.99999999999999
"573",2.56152615137394e-21
"574",2.72067007918157e-41
"575",1.55468647974851e-14
"576",0.999998812729677
"577",1.27086673975116e-32
"578",0.00548281865611518
"579",3.19434563692726e-07
"580",4.74835581589374e-10
"581",1.2738278638515e-06
"582",5.06086823267354e-17
"583",7.68145694693535e-05
"584",0.99999999999999
"585",0.231261541094713
"586",0.0013447534727148
"587",0.999999961444413
"588",0.04803313313832
"589",0.00298049390980429
"590",1.74345331909018e-26
"591",3.23284912123593e-07
"592",1.36046260923941e-16
"593",0.309922337717928
"594",2.34419573875887e-07
"595",1.33408618309766e-06
"596",0.00363189760000732
"597",5.67413603201835e-05
"598",1.24482404513149e-14
"599",1.61087293189082e-30
"600",1.74946117737689e-15
"601",4.75795017711967e-05
"602",5.54625602745163e-08
"603",0.000573321398615411
"604",1.95533521020789e-15
"605",0.999999999999981
"606",0.0135929514066907
"607",6.90724493846936e-10
"608",1.68609859912736e-21
"609",1.14197781174655e-06
"610",0.965575386872815
"611",1.480317601919e-09
"612",2.34194415644431e-21
"613",0.999972066114162
"614",0.000347275199502808
"615",0.0102444172328955
"616",2.88901988721847e-18
"617",0.000462033692523096
"618",0.0840177249690306
"619",1.15531815872969e-14
"620",0.00398338067889007
"621",1.26598784575961e-23
"622",5.48388707486075e-05
"623",2.82514421441822e-05
"624",1.22338435367713e-06
"625",5.85526468900806e-09
"626",2.16254111319295e-05
"627",1.18885092419955e-18
"628",0.00605172891915298
"629",3.24276148782448e-05
"630",9.67966640540297e-09
"631",1.44872461424715e-08
"632",0.000151837717461712
"633",1.11207052836704e-17
"634",0.405434735003789
"635",1.11081667715239e-10
"636",1.21460693839622e-07
"637",0.999991633930481
"638",0.00385717800981615
"639",8.65757773079073e-05
"640",1.2074461856762e-07
"641",0.984100117801429
"642",0.015509422102728
"643",6.65116691386948e-05
"644",3.55912413367291e-34
"645",0.012741325002686
"646",0.000308453686008968
"647",0.000138515130721007
"648",3.42603034033634e-23
"649",4.54745692574408e-06
"650",0.000527358786965244
"651",0.0215314124749323
"652",3.12655315766837e-06
"653",7.16663368111517e-37
"654",0.000749587221713618
"655",0.00434176472169528
"656",7.80854296834847e-06
"657",0.918511359448121
"658",3.19696568265718e-07
"659",5.31601345548022e-14
"660",3.68776762583033e-06
"661",3.87546504353667e-28
"662",0.999997048651761
"663",0.00286154099028126
"664",4.14723555022494e-05
"665",1.82818303108937e-24
"666",1.88809181526915e-27
"667",3.31766880737669e-18
"668",2.78646045732496e-05
"669",3.95858570280562e-36
"670",5.85304000924662e-06
"671",0.999999973757697
"672",0.000103561651677051
"673",8.80446269162213e-24
"674",0.00380846920594252
"675",3.57967888105456e-07
"676",6.43225874028479e-17
"677",0.228258222733436
"678",0.0033918108453888
"679",2.80499103266545e-05
"680",4.13615442246791e-07
"681",3.91492491672809e-22
"682",1.88939347015498e-07
"683",2.76873602691722e-23
"684",9.87705921927281e-08
"685",8.8937057402328e-09
"686",3.71752491128296e-42
"687",7.17341504383612e-34
"688",1.04311255053177e-17
"689",1.18578606679426e-12
"690",0.0165045793757025
"691",0.0161174603035801
"692",2.73744687682368e-34
"693",1.21699836684692e-06
"694",3.66679667284383e-06
"695",1.28460488032726e-05
"696",0.0163058078373714
"697",3.60243615719355e-20
"698",0.00356179656894657
"699",0.00541468042197972
"700",2.56743727277931e-10
"701",4.69256682559245e-07
"702",9.75949725888938e-06
"703",2.08479135278504e-20
"704",2.36853983618495e-11
"705",1.43310292219925e-05
"706",1.60334749007689e-12
"707",0.0148151194866906
"708",0.0107701589257651
"709",4.75698124492113e-07
"710",1.2141156391635e-15
"711",0.0960089521511932
"712",4.70287619317718e-54
"713",0.00698111560157888
"714",3.53091304876272e-27
"715",1.97793814473023e-06
"716",0.00399764717018757
"717",1.50171613054481e-09
"718",8.30578686292605e-11
"719",6.67864627629819e-08
"720",0.109348862848389
"721",9.86628425175604e-17
"722",0.00107009743297674
"723",1.79695788154164e-07
"724",6.18997258626297e-10
"725",0.0101816956027639
"726",0.99999999999999
"727",0.00482277015997648
"728",0.0066664269795648
"729",0.000720095626197808
"730",4.47681537113478e-06
"731",1.97275920509455e-19
"732",0.0211394351450706
"733",5.6009677139874e-08
"734",2.2233003976939e-24
"735",3.5417618533353e-06
"736",1.39970705724371e-10
"737",0.000121510560935422
"738",6.74189808707946e-06
"739",1.95653878669982e-07
"740",4.24052895810204e-05
"741",1.0886929413298e-15
"742",0.958294608391483
"743",4.39274235767961e-44
"744",0.202554725336089
"745",0.00702695780859558
"746",2.33715506269313e-06
"747",0.913984430786728
"748",0.999999999950535
"749",1.28185693149082e-21
"750",7.0119247157109e-32
"751",0.0470162197413748
"752",5.80100449882764e-17
"753",3.29273657183873e-05
"754",0.000869180590511073
"755",0.385756352053578
"756",5.50793018853944e-06
"757",0.00312117036765514
"758",2.58911003814437e-38
"759",0.973232016689848
"760",3.07682569445906e-29
"761",0.000111864382112777
"762",0.997902058697691
"763",0.992262101426856
"764",0.983177777409317
"765",0.0584628455932308
"766",0.994503889099942
"767",9.87298264850037e-24
"768",0.00934267293092313
"769",2.16736110544595e-10
"770",0.999999999976019
"771",6.19704697888819e-09
"772",7.66836673374266e-18
"773",3.07297605557689e-07
"774",2.62437388702554e-07
"775",1.30076050552723e-32
"776",0.999851504104577
"777",0.00150273223058875
"778",0.157206629040539
"779",7.00824582474825e-17
"780",6.92556041990353e-20
"781",0.00103065888591526
"782",0.000235331072577794
"783",1.24135602940834e-16
"784",9.60482781432247e-05
"785",1.65557272945601e-07
"786",2.63239545986516e-05
"787",1.45012738264976e-07
"788",4.44057674143729e-12
"789",0.916538997052739
"790",3.73438089651922e-12
"791",1.4397772311831e-10
"792",0.00932944587827863
"793",2.58711658563087e-07
"794",0.00246139577184846
"795",3.62962795754908e-07
"796",0.897741779215546
"797",1.38949536192284e-11
"798",2.8565752406526e-08
"799",8.00411296053455e-05
"800",2.7857853371911e-07
"801",0.85926262710867
"802",2.22557429203159e-14
"803",2.5722201985913e-07
"804",4.47935285807288e-18
"805",1.90436516308099e-08
"806",3.84500820767678e-20
"807",0.999996753029568
"808",0.0434925094040066
"809",1.45959603143121e-23
"810",0.992517324455281
"811",0.9918986442081
"812",1.03212423852824e-23
"813",0.00384908347672174
"814",0.00132914829254064
"815",9.98828839376291e-06
"816",7.02751030239231e-28
"817",0.104605086817087
"818",4.59891595919839e-07
"819",1.23001619390653e-17
"820",0.0102227269822872
"821",7.03908323271961e-46
"822",1.24262404163685e-42
"823",1.28532076107354e-28
"824",0.898294105852914
"825",0.998494864586075
"826",0.006994107933711
"827",2.39365837476201e-06
"828",0.000345064766643304
"829",1.35201668882718e-07
"830",5.81092170731262e-12
"831",9.30593472225254e-14
"832",0.0209696573630219
"833",0.312805012287447
"834",2.63180950339993e-19
"835",8.16576388759779e-15
"836",3.27814652165421e-10
"837",0.0402567201923558
"838",1.27654066721462e-05
"839",4.89471675566112e-23
"840",7.01552036965634e-28
"841",1.38267422694162e-22
"842",1.30167143309829e-06
"843",2.91066097233202e-61
"844",1.37236890274343e-11
"845",0.00614923554323559
"846",0.00105548413773622
"847",0.999499933711335
"848",0.99999999999999
"849",1.54466785828462e-08
"850",9.3978386062945e-30
"851",2.76981316924409e-05
"852",2.51618117942668e-14
"853",1.72440262480458e-09
"854",0.00344535269718159
"855",0.00149068700335954
"856",0.0171674610001108
"857",3.81182841778795e-24
"858",2.62422925472471e-08
"859",1.57263395172132e-14
"860",1.76486145510113e-05
"861",3.15916086536923e-07
"862",1.47730362853436e-05
"863",0.0168704647330369
"864",0.999999049441945
"865",2.29460912983614e-28
"866",0.000831293648943142
"867",0.982794166442625
"868",0.0102937674427552
"869",2.20306766188702e-13
"870",0.999996152102556
"871",0.884408095330068
"872",0.000905162434507575
"873",0.0130626682819563
"874",0.1199301920789
"875",9.76834101526261e-20
"876",0.99999999999999
"877",0.016468211380109
"878",0.702745425875039
"879",9.19365141936179e-07
"880",0.00205379838621087
"881",2.54864722368864e-26
"882",1.88576205344917e-05
"883",8.51001953711057e-08
"884",1.17647316335399e-05
"885",2.41758451656007e-05
"886",0.000230059109795252
"887",6.29936712165515e-37
"888",0.00119521625442546
"889",6.99777455550623e-07
"890",0.0140525326820317
"891",1.56868207950147e-20
"892",0.015644426208846
"893",3.36540140265014e-06
"894",0.00593050569246099
"895",0.971645318731215
"896",4.92340878893503e-12
"897",7.76765057322959e-30
"898",6.68075576000086e-05
"899",0.978855478891563
"900",0.000142135571381355
"901",3.88717893559884e-06
"902",7.23896606607266e-13
"903",0.0265830942572022
"904",0.999969495462362
"905",0.0209674499419906
"906",0.000121450093388854
"907",2.46099725847328e-34
"908",0.00117893393689961
"909",1.38316489140775e-23
"910",0.748385467499919
"911",0.99999999999999
"912",3.73638659063869e-25
"913",8.58492709361919e-12
"914",0.0675354500864859
"915",6.77138866337696e-27
"916",1.24949313069357e-08
"917",0.0159022651510722
"918",1.27716953388328e-16
"919",0.775669437515865
"920",0.000497898593914016
"921",8.11310465169379e-06
"922",6.96888692128975e-07
"923",1.68458181865268e-07
"924",0.00672027864962517
"925",8.22013341002601e-30
"926",0.23618235136436
"927",1.48148143084391e-26
"928",1.10850494917224e-05
"929",3.86722277501268e-06
"930",3.01528965614756e-08
"931",0.00396629671106284
"932",3.27282162745306e-13
"933",4.65565751438097e-06
"934",4.67273757593593e-08
"935",8.31115322123313e-08
"936",0.0103170099116961
"937",4.38904029072511e-15
"938",5.19239140066459e-26
"939",0.00114829618214191
"940",0.000840215526284269
"941",1.19387689430244e-38
"942",2.98735904125523e-18
"943",1.39131306185133e-09
"944",1.4232072425768e-07
"945",1.20082594116643e-31
"946",1.03933171273139e-07
"947",0.00814720027661186
"948",6.78242539510237e-11
"949",2.51526881390777e-06
"950",0.992317384271816
"951",0.016980187957178
"952",9.46729338147004e-05
"953",0.992424552261099
"954",3.72125101018414e-25
"955",0.000415375199556015
"956",0.983028989906695
"957",3.95151031166037e-05
"958",0.00873624841566883
"959",0.000416325296331558
"960",0.015663771746706
"961",2.05252833113516e-23
"962",5.97874047251363e-08
"963",1.59080001886057e-09
"964",0.0107235680751952
"965",5.50840800882031e-07
"966",3.40643617531052e-05
"967",2.57965664307039e-05
"968",0.999896806887802
"969",0.000278750303905244
"970",5.35855230780862e-18
"971",1.00530696087299e-05
"972",3.42158630737889e-18
"973",1.02352528814451e-28
"974",2.87788747332422e-08
"975",0.937148312577031
"976",1.62945582586223e-08
"977",2.35457391523521e-05
"978",1.19119872334192e-05
"979",0.00379681472281101
"980",4.45295813312024e-06
"981",0.000266846676055643
"982",1.27458264219198e-10
"983",4.38663994600988e-09
"984",4.26774812829927e-20
"985",3.20623064437111e-15
"986",0.984526648548238
"987",0.99999999999999
"988",0.014508281191767
"989",1.73532173050596e-15
"990",0.815996906778646
"991",0.999998776704934
"992",5.92873731986629e-06
"993",2.43426626913187e-07
"994",2.8031970122286e-06
"995",1.50144716012046e-29
"996",4.13373122582616e-07
"997",4.23898876018814e-13
"998",4.12665979316638e-06
"999",0.111082616931464
"1000",1.5456782453782e-07
"1001",6.89855876074078e-06
"1002",0.99999999999999
"1003",0.998488105804215
"1004",6.28387645525692e-11
"1005",4.32408348209327e-08
"1006",1.43805568704263e-05
"1007",0.00248285958407264
"1008",0.0211050954009535
"1009",0.00385545665684834
"1010",1.08997401039731e-27
"1011",0.000603131477385082
"1012",5.50859287531253e-37
"1013",4.31538804617587e-14
"1014",9.22507037534431e-26
"1015",1.3765897629433e-18
"1016",0.000226211148643455
"1017",8.1322363633007e-08
"1018",8.08282177434504e-05
"1019",7.11565719097068e-07
"1020",0.0274096681915292
"1021",0.999615290518289
"1022",5.07840216746194e-08
"1023",1.83204895480642e-08
"1024",0.000780279842990423
"1025",0.00139323021728006
"1026",2.00238653006288e-07
"1027",0.00567067679515243
"1028",0.995846007959988
"1029",0.17989351001883
"1030",5.85103101606826e-18
"1031",0.0207821454090085
"1032",0.0170811297908241
"1033",2.92886953048391e-08
"1034",1.33012957753855e-17
"1035",2.69231247893113e-37
"1036",4.59444375862929e-20
"1037",2.07473824822564e-07
"1038",0.957390474327521
"1039",0.0108476139139291
"1040",1.84753900093842e-07
"1041",7.72661073869834e-38
"1042",0.00317410627710204
"1043",0.014200910523185
"1044",7.19189261622362e-26
"1045",1.06856273370989e-13
"1046",0.000260752151555909
"1047",5.0680910731224e-06
"1048",0.335744798815069
"1049",0.169096090662602
"1050",2.04146898884516e-08
"1051",0.00485425891409582
"1052",0.999999999893573
"1053",0.991697023345763
"1054",1.04490163824903e-31
"1055",0.000374228947816477
"1056",0.00134480968669928
"1057",8.38477633247458e-30
"1058",6.91501641696937e-07
"1059",1.20253529742109e-12
"1060",0.000162035767463267
"1061",5.23268009705637e-05
"1062",0.00423768449407283
"1063",0.999997167181624
"1064",4.38790765063119e-12
"1065",5.24323845504433e-45
"1066",7.154501253319e-05
