Id,Probability
84100,0.0808639230696418
68175,0.0512339324363945
5811,0.0294532485691521
25858,0.177240329688157
98499,0.0320080367143319
59546,0.092178147626907
54167,0.0470994025166135
138288,0.0529734557758698
36371,0.0381321840449521
128108,0.0372350617978771
105383,0.0621916358873021
21986,0.0369219884594046
10164,0.0579515343357691
135796,0.061815866985712
140787,0.0654957379016505
41704,0.0356486456712692
147690,0.0719713385090365
19924,0.0183157534497639
78909,0.0382117261443592
89780,0.0691993650034039
67667,0.0325354470838239
8553,0.0804546871197691
78954,0.0295698790689097
17671,0.0447240110946803
62073,0.0513854345389515
9207,0.0403859282372196
91055,0.0556979440681404
24802,0.0490355295939669
8295,0.0599099878788884
116975,0.0336976110860973
37253,0.131339950744385
62618,0.0266625046335339
66152,0.0690042016601116
19610,0.191076367658228
29177,0.0276347836986992
131891,0.0704952186940817
117579,0.0591667955255218
65406,0.0309815132640929
147707,0.059777626653459
72329,0.0392240349103035
29614,0.0819164718733453
95327,0.03503721089078
82296,0.0581562352338525
146428,0.109325727975213
83974,0.0330301541378091
28053,0.216601125890442
96514,0.098861420473534
44348,0.187134193468739
92610,0.132053244019726
4464,0.102055212728331
86886,0.0673521864205471
25292,0.0208881534543722
76107,0.0486274822899061
37240,0.068828608464377
99217,0.0259222349493926
88851,0.142646741314889
146866,0.0326995445180491
102526,0.130309225892991
32338,0.050941415606507
102770,0.0389702883816354
7894,0.0383831557400074
54051,0.0624609967397946
36192,0.0621583649005427
137211,0.0493194396323244
25738,0.0351098989663586
52953,0.100903320081315
28292,0.660429606332737
60799,0.0217523390492316
103626,0.0341608341964347
44330,0.025192581188779
20561,0.126409553737606
73597,0.0982104188175304
109275,0.18007234199914
12351,0.0278715714717454
74403,0.0567855053663316
93645,0.0710861776940711
66268,0.0993008114436788
96214,0.225351225047019
26949,0.0968139171163985
148500,0.0922329817901292
143239,0.152704617345374
54334,0.0345039223417165
93182,0.117362880044131
114469,0.0830641873933232
116405,0.065122265588071
24724,0.0627881504639155
100063,0.0612354894250895
73081,0.0481464777322545
107960,0.0162661859684709
145989,0.262543721818052
67741,0.700747117088344
43567,0.0942270108055477
60619,0.00148748347427012
94531,0.0352668122102194
123016,0.0286370334153787
132060,0.0228967515862368
80588,0.154655195980942
11640,0.485421793465295
146404,0.0318091440592875
41878,0.139750517938366
81875,0.19476109153798
134719,0.0560420447767949
107042,0.0756610629774301
38407,0.037409068888593
81535,0.100507617057503
21080,0.0589194760730272
26502,0.0566431387407537
32137,0.0200673813038371
48097,0.101725409562572
79741,0.0401608230681731
148616,0.130648912825126
114334,0.184533170466221
112079,0.0407259384318467
79666,0.0521503926553389
112885,0.0843843472776343
18255,0.0454037644568097
102084,0.0250975049930177
15930,0.0447536902815624
106253,0.0304028577348076
44888,0.0175491071708736
128901,0.0744935833527955
121802,0.0334376321386196
140111,0.0811369250432135
73702,0.117242816809364
75429,0.0538927094925583
66435,0.0113596171633868
3725,0.1908984660036
48546,0.0454044811764372
131422,0.0441351124072983
115700,0.0412737128031845
17393,0.0803332626062254
46929,0.0456871337317548
99403,0.0251460559117041
107512,0.170199874335685
14791,0.0344491038580752
95446,0.0299567160118928
116521,0.0581272888351092
21899,0.0395263786656168
51130,0.156459201575692
21821,0.0352619447397147
111428,0.0488412588810163
35740,0.0656377799317419
143775,0.0945941165607278
97760,0.0424924884624374
70035,0.0362187353119361
104730,0.0624422521782003
1761,0.0382643659748479
126575,0.0395788097944969
60344,0.0197707750784717
103331,0.083361412751097
75696,0.0298510411364995
74718,0.194239726935135
141244,0.0218428123392152
75044,0.086402680551101
25205,0.0325738855648343
57261,0.024671512572642
129658,0.034780033121274
98293,0.0423514362280188
121933,0.238283584916249
90638,0.0510194802919317
51755,0.106349474119845
78459,0.202868117849641
149950,0.0974392153328176
127001,0.0301342899864918
49755,0.0488225146829097
40880,0.024384975784592
32352,0.0286936598230901
12608,0.0377459489095825
142878,0.0272009527904548
98292,0.089555024913518
104484,0.0751480506881055
65309,0.0789148854819375
20877,0.0430008374408498
100633,0.0317508824089397
5274,0.0372800902226646
79545,0.0234548271003512
125909,0.0550993308907792
32757,0.0533670389732571
85836,0.034646794487936
102465,0.0539306264934329
127425,0.0425802427544756
34238,0.0792456166856827
142058,0.0348779734729801
69469,0.0286623495435133
81059,0.690351119147607
6047,0.0319545897849965
111801,0.0832968527310623
140367,0.09183201949765
46029,0.0335611845575118
21912,0.0755291998958123
122839,0.0286461314630044
89205,0.0324162021222348
64598,0.0791951849629801
33184,0.0465028961533497
102275,0.0384343801470849
37209,0.0350886342098717
109604,0.0383638804401236
110166,0.0519415223248187
15389,0.0293616244817043
71967,0.0254265269835584
133103,0.109165341257534
3264,0.0288952339591111
55114,0.0781589978537649
110731,0.0284649128364363
65290,0.262677015709143
123801,0.0640335625585781
134644,0.112575074659557
110091,0.0289729561865746
149423,0.068522801327575
147695,0.0879371993391952
124053,0.0499172538878398
30679,0.130854053778471
52592,0.0216342449744527
50451,0.0309575279473402
145769,0.13338997391212
28574,0.0622424020933334
40099,0.123730809938597
1537,0.0860990690725154
144677,0.0423632572749272
103224,0.0745487387344608
35668,0.04380848730781
66141,0.0594847036124677
11555,0.162894919221358
22954,0.0188211784360897
101055,0.0456125688903055
31210,0.0212843578007338
73897,0.0967060141091439
77094,0.0362174456162217
87555,0.0725693877921689
16560,0.129380756376156
113036,0.0381987319123437
97379,0.0516633103625233
47390,0.0245734329009717
127638,0.103146483067355
61169,0.030996618474151
115775,0.0363851401493514
26011,0.183279191331659
86350,0.0699665744775028
59275,0.0357124329350595
1378,0.0203846174067057
28413,0.0572426629879022
23972,0.0403756665329582
90962,0.0574438781965096
65610,0.0444863202521744
35498,0.038257656116644
138535,0.0656266206297656
86884,0.0714933402718628
80881,0.101788688856689
27286,0.0391325285543085
48801,0.0285916457188657
87219,0.100417844004977
88526,0.0299322339180636
126976,0.032184695105678
21247,0.140869308939762
98770,0.0184395604092271
109906,0.0502666450973315
15748,0.0994325947628284
123613,0.0635478414500941
87533,0.0527204047354244
111854,0.0364226998485621
19622,0.0347846744437769
135365,0.0763959934825359
53273,0.0279650118421253
37357,0.14471882157767
62004,0.0431474983744749
42298,0.0266584330004682
143263,0.0322519365197082
144279,0.104425698583218
78484,0.135048814918837
133118,0.0577736958606222
51107,0.0812436985185081
94604,0.0342172926575322
94927,0.0244958810720367
119262,0.0352719628265752
116599,0.0546157432456605
45562,0.0405944565698953
128085,0.089222469179371
71315,0.059002051465585
55610,0.0741214898888258
82521,0.0376674189803856
22974,0.143075102350822
12202,0.0309777493938726
148324,0.035340652839181
17033,0.0388618129223509
84460,0.0450120883581391
145387,0.0560535513375535
42858,0.0495092172522267
2590,0.0405101198371242
72245,0.0273466930497819
69022,0.0683391020197915
115743,0.0776900232713964
26625,0.0816596496765013
148684,0.0434590920553906
25691,0.0208552038375023
111320,0.16455404513595
111977,0.0594589754296972
24252,0.0978274843745496
16671,0.093629480646212
36332,0.0572858340523034
47587,0.0303215864984109
128635,0.0402280755671588
111893,0.168819792925495
120831,0.039529158660694
118191,0.0835746855961631
43998,0.0667395863357614
54044,0.0434965879654505
68319,0.0615729483633657
120086,0.0340260568861063
95751,0.0291710124870157
21361,0.0335335981022598
120683,0.0414753424737766
50242,0.053797652520587
100704,0.0300425387790175
112592,0.0360676111117682
52051,0.0637143636465346
98381,0.043705278571197
143908,0.0518958934321546
110505,0.194071072840095
25650,0.068622683831909
43405,0.101727652505334
20328,0.160688873421529
97812,0.0233034689020076
17374,0.0136613364100576
805,0.0343893646810059
1642,0.0771237037125016
6009,0.103233575324162
41908,0.0375395726392482
137269,0.130962492136662
67929,0.0244797684741606
76627,0.0310444106897626
67508,0.0397409076434664
99921,0.0537439221659894
125931,0.072407214970116
44428,0.0293565183194606
50268,0.0821251703304093
11089,0.0372058646254575
106011,0.0445178022608336
92414,0.0747299937641922
105882,0.698159638553245
59038,0.163841636458559
52664,0.0380338551336282
79766,0.160225482767869
73982,0.0458717569211163
7550,0.0486784290732927
25127,0.0340691912080609
120022,0.0234800702079383
84355,0.0460890001808642
68887,0.0849634762267665
89743,0.109275466209447
129981,0.089954699389989
31854,0.104912596532643
72009,0.0930845258417259
64452,0.065281911035489
66355,0.1764129104921
59359,0.0503063894030756
112542,0.0474821832827377
5666,0.0374091686650493
105468,0.849497276781831
119308,0.0359458037486452
135821,0.0352901255473871
61443,0.0326960245534379
34610,0.147837105223413
127300,0.165242912715112
99551,0.0409581138364879
4160,0.062993723352037
115916,0.035333833994825
100557,0.0817099289943645
57919,0.0752862350201152
36193,0.0480683054344056
113372,0.0704543399475134
81716,0.0398878408385103
60915,0.226681055091742
98470,0.158999338343731
30349,0.0343881406833631
115430,0.0711942277338972
56713,0.122529897600702
70840,0.0351857777572249
77873,0.0583961869654917
68117,0.182959034073804
64716,0.0284531060019762
75465,0.067666037501809
6179,0.106907881054309
11823,0.110647139645391
28215,0.0798999001989292
103059,0.0259419795482414
109144,0.124470487723917
14505,0.0226446067924778
4646,0.0429933745431179
30535,0.0777911812634516
132243,0.253487107259942
70135,0.0495379294963048
38480,0.0212714999689272
5772,0.0352814977502182
78295,0.044507550624858
41165,0.0607399644245152
107080,0.0258157787008812
109491,0.0530432157932835
46829,0.0984197657372526
115453,0.0403210262630139
133082,0.191941657657171
57669,0.0324954546528806
102703,0.0475306060345078
21838,0.0529641069879773
138880,0.0851988848999984
128715,0.123699247556432
6375,0.0396800930376911
63345,0.0521224582064779
114314,0.039107158814286
18853,0.0392035757171215
103111,0.0337511593793292
20553,0.0212613561049577
28251,0.111705124319706
126877,0.0271377749536945
10294,0.0241263551231775
67821,0.108976087896533
63463,0.0295930263909308
22666,0.096553054395621
108567,0.0353431578690746
6111,0.0667116892397518
19177,0.0480653320826023
111257,0.049731195496404
48101,0.114756534372655
1216,0.0188209182370682
29151,0.0589341938553272
17584,0.0678022741637293
51639,0.0339651373737076
67188,0.0603247929279796
11224,0.07997573692193
5696,0.0347981939005897
93444,0.0499965694402667
87327,0.801298948444164
62399,0.0400324152558567
59606,0.0224236539392216
6777,0.0919957523428621
139617,0.0519091345716369
115761,0.0520995242794381
54007,0.121844916067388
142844,0.0479370629228189
45026,0.054016953323369
80427,0.035782085665549
38439,0.0344110739776395
101953,0.0845542812010506
86978,0.0286623488541533
45879,0.0721225550551293
124972,0.0363092077728404
136471,0.0822896377252202
48847,0.0618222265172029
120088,0.0318638860799186
112268,0.0481796283847121
55244,0.0226789435265542
141982,0.0839569525450944
43534,0.0443194643549956
6061,0.0377430760531163
8168,0.0500099775685512
51892,0.0516310358194717
138410,0.18320128778331
64807,0.283811216688148
89716,0.0232697743218881
56624,0.111455933967786
18304,0.03438440649992
140955,0.106367632367202
70370,0.0494673780938868
81084,0.0708686855489441
103970,0.0387965856463531
43496,0.0533040590918787
114978,0.0392445465138468
20794,0.0459619976721314
21802,0.0869118696815358
145674,0.224762268322468
50141,0.0229362208832644
49283,0.0446531652065
101328,0.0333455791251179
67848,0.0433083582901841
84346,0.0395001750823547
35978,0.0403530430710031
127581,0.0373499814336315
112597,0.0265342831399422
107069,0.066595523795538
51571,0.0583325229258873
59487,0.0148198364158261
140719,0.0455758225716804
96084,0.0623658602444657
124601,0.0217702326491141
75312,0.0330606352868825
2578,0.420648274325491
56765,0.0519174560735478
45320,0.0708561299336565
7316,0.045334901978073
105763,0.00593947541672073
101780,0.0590110568608309
87796,0.1313318794031
144835,0.0618676417452037
130559,0.0219781830591306
45852,0.0515512536693718
110126,0.0488539514641452
147713,0.0301866143613352
140680,0.0556637567501934
58378,0.0625736344068883
69007,0.0734006112186935
89681,0.0574375979445451
8839,0.0530663267789605
139661,0.0285377821230003
133338,0.0616709616905044
139180,0.0447268428286557
45771,0.0893281770745189
993,0.0238879176648275
47621,0.074275672067647
91239,0.0428842971542588
77504,0.0823592925028375
123485,0.0342688664661449
12242,0.0688924711568185
6993,0.0470407992329261
99323,0.0949418762825208
112220,0.0560965785190745
20432,0.0815128637657003
132919,0.0212078890045915
73058,0.0338594780646233
21036,0.0562959501899062
38910,0.0564909611053143
85378,0.26764958832572
13994,0.0309910581116324
123493,0.0661498986384742
132552,0.028836116112616
72213,0.0300753381359899
83081,0.0348637876120957
135737,0.0231521578426642
119257,0.0730948068463477
75611,0.0557827175882026
85743,0.0323412427058232
5919,0.0560062784737632
68507,0.0538136836902269
148422,0.037761471259342
62008,0.0413099622444408
140489,0.210372233580823
72382,0.0511183122061016
117947,0.0428326544494579
48606,0.0244467814947933
73802,0.0475994166918575
145158,0.0480830150834482
128333,0.0651446488053061
65864,0.102606802209916
111192,0.0369461195686515
95531,0.0604755101736121
29286,0.0656240890719962
129463,0.0907195699674671
106412,0.0301288597566936
33384,0.0166309981240503
86374,0.089515811861077
136906,0.08634012861885
110780,0.0850045538534795
79228,0.0597882014197324
86840,0.0500854785704498
42400,0.00870957099745413
8391,0.0395888711073307
28513,0.0614232546751958
143397,0.0412048820046514
6586,0.195222096123902
131592,0.0280428657645771
131399,0.110518543953932
68154,0.040086884575518
149532,0.183444050178473
115557,0.0254199110678377
125409,0.0367559552276207
101485,0.0378419457213162
69380,0.0529161915667898
103278,0.0546930621323974
114387,0.0555050729078987
62555,0.0256470857312616
3883,0.0270266923113989
116146,0.0936143066362528
110906,0.094669322373024
6940,0.0379548324890472
121693,0.0303053675208502
122472,0.06065770329902
41585,0.0733185925986113
124705,0.0353494207409034
87164,0.0518067735133357
25971,0.101019816629885
101656,0.0616991316445465
35614,0.0900448578431754
24359,0.017863924117938
109561,0.0691625705439798
34673,0.0313590385193994
98651,0.0774705138435106
90662,0.183402139864565
29983,0.0722018551307174
114649,0.0335425169508405
97503,0.0945917723915081
126380,0.0455289111221694
61218,0.0523965502716722
15620,0.0783058533876928
79179,0.0739974043345351
25835,0.0335984713837481
20546,0.0565502274958496
139705,0.0708516240926005
114982,0.0943633045421394
73268,0.0378062649140288
49088,0.0245282285914678
102788,0.0642106182974869
98362,0.06819065219477
103712,0.0878400092872953
60931,0.0656577439691373
71801,0.0209312485295389
83133,0.0307405638205479
124949,0.0521884038267662
108276,0.132432175113505
12811,0.0721828625589669
54687,0.019025989594944
137461,0.0163711169332675
20011,0.0501775725445861
117468,0.0832655988665026
52706,0.0383181809288711
71626,0.0500608954521229
146909,0.527158616755484
98870,0.022645425832352
12154,0.128556298609953
69244,0.039189916138816
18780,0.0482834293744211
82471,0.0583384795716888
142019,0.0176678266780245
84051,0.0782339140903141
112083,0.0626028777165878
95197,0.0905959836955213
65210,0.0329391104401286
19361,0.0501103120222312
43093,0.0355574199656373
24588,0.0538163058578289
140046,0.0586462000448204
124499,0.0931152579173787
34656,0.159486813030672
37206,0.0361366353615691
43223,0.0711711369794327
118641,0.131741331872683
1235,0.0335084091114752
40088,0.0505874722476019
41025,0.0403892989588978
16985,0.0659687112682486
144569,0.161384128034358
59353,0.0297690791179032
122463,0.0432870841433487
73296,0.0346824128510557
143504,0.021503892044156
141318,0.0519807542504475
16977,0.144903124019469
115096,0.07023967946515
12970,0.777432777508819
14341,0.266589483136632
119849,0.0735598002603194
117908,0.0233706530571551
55576,0.0207232760177903
25815,0.0302828379376154
92984,0.0761327027079671
113194,0.0441572755965918
42793,0.0529919939073438
32244,0.0862773996701136
70164,0.135812098965713
52144,0.113870928730805
51905,0.0468076574504558
91217,0.180715854746452
3530,0.0440739601132219
137991,0.0205900798647314
79725,0.0440329296504286
15232,0.0477992172824699
76525,0.0650269482941714
121715,0.0342282408101269
138752,0.0373882655282954
145473,0.0519980157341735
71012,0.0395029785428456
39651,0.0196125689805386
20978,0.046531225765979
48739,0.0188533344521334
126672,0.0982242983322905
119759,0.17106139813125
144359,0.0193410696482361
94113,0.0363081236674659
23901,0.0471166972945137
67199,0.117696204986528
119535,0.0344761248103525
107702,0.0173616591296924
18677,0.024515237584654
122807,0.0469769224404344
6589,0.105518831332295
26987,0.0650267683527639
61585,0.0684738691002685
125606,0.0356150548135205
645,0.0507411949184977
23892,0.0419488547367553
95414,0.0317664643789351
38273,0.0617205451837857
26936,0.0405529759269567
139334,0.134369600049842
74868,0.104067551898376
17122,0.0493349729188517
47634,0.0938883226021973
115636,0.0735151322511822
149940,0.0341106325307472
74822,0.0290851374106651
121195,0.00085380237866171
13827,0.0695016719200898
149221,0.0648298343150142
138255,0.0192598806544692
107783,0.0240419757583555
14254,0.0574111145842922
2239,0.0619721644127255
31203,0.0666198284203479
24667,0.0360995775081348
68868,0.10579288276537
59992,0.0282143005092052
64218,0.0445137571127718
111717,0.046610776169771
50395,0.0780423479337398
147403,0.0563727522455382
72761,0.0614794819919716
117130,0.0497040330144895
11599,0.162388808263393
100330,0.0908823808063871
52432,0.0437577590440608
39878,0.117433974797143
106174,0.0431588470167108
110672,0.031010691624853
23449,0.0618893974047536
55337,0.0343881345304236
106114,0.0931968692641795
15833,0.13282580431949
50881,0.0443079126746517
82312,0.0431146720042154
111476,0.0406669160117303
27512,0.0515224439539812
38076,0.0541160596207822
99315,0.0717770432200738
41114,0.162667382005152
134983,0.0967466209420468
83136,0.174706842713961
64632,0.0642262022821061
56704,0.179654120592298
92515,0.082262282040783
6910,0.296020753663309
2563,0.035346891070675
78024,0.0490280940773588
28406,0.0476526377907665
114283,0.0442824891016993
82931,0.0468796452787693
104113,0.0370513097035023
117182,0.0582172619051099
9297,0.0853071050633657
88050,0.0854917085326289
67046,0.111730464233284
63061,0.073836239646423
123215,0.0421434452543692
56297,0.0758074571896072
54184,0.0628981706447016
38134,0.0270765231537086
85163,0.0472449471761683
108623,0.0198572077723821
54774,0.0312770288833457
107426,0.0484577345900864
31223,0.0169489456981334
66635,0.0352913778224429
18078,0.0523708712144069
65829,0.105268316792739
11623,0.086663355592246
90969,0.0748845024601552
128279,0.0663670063553069
116549,0.0438137686525338
43097,0.010694685816603
224,0.0528039730924682
20724,0.0333393320118432
62423,0.0507962130618641
146610,0.0590856458280394
946,0.0598033197007261
92745,0.0604238476810528
4192,0.0496684454881063
19630,0.0344992667902057
71467,0.0975401387909267
111600,0.0788447633183137
4749,0.0491204230427763
44637,0.0984440401906622
41184,0.0489833080606593
32910,0.0608981087582403
26766,0.102281881333575
147052,0.0675738917206652
35400,0.0391925361297897
134964,0.0538536026802815
26370,0.0747817634032852
111328,0.103689351060879
107556,0.100043857983697
69394,0.0249637640004345
38784,0.031195539194202
106665,0.0259720503895504
9719,0.188355604576125
132056,0.0716907530011363
148591,0.0548099636816479
78134,0.0930294768358589
68523,0.0779108644316878
126788,0.0350950080629915
78884,0.0481464163877985
92056,0.0436421881098144
130575,0.0648008809982841
141696,0.0331943057096362
136764,0.0338761215603611
99654,0.10610032303592
82726,0.0169192124677396
54931,0.0888186307129
27394,0.0373577580703178
52177,0.0216342216351094
1330,0.0463185006577763
69699,0.0910512053516883
15241,0.0362161644426328
84981,0.0575261748675169
29017,0.0587721492586511
120933,0.0310882087786132
94814,0.0506639825832479
106359,0.0527292333069336
132231,0.0709819455479635
120518,0.0717448684626466
50243,0.0920371249699022
98674,0.0140644314352954
75216,0.103052735420405
25456,0.0664063316880946
107974,0.0670821085154162
127560,0.0726865412229099
54673,0.0376345095310601
121119,0.0153004234560868
89277,0.0297470689459648
86782,0.0439228931314661
123494,0.164916124809904
6548,0.0320036920928201
63887,0.0461300704794263
128588,0.0735362191749871
60097,0.119162101402777
131060,0.117368778838011
24038,0.0680629873960339
14166,0.0245359782895969
109504,0.036256891808939
37849,0.0480402841094189
52166,0.0400139640980047
127672,0.0534962027105669
148716,0.0403073364949621
118892,0.0789623923517175
100378,0.023287085961023
142436,0.0376160502025154
124118,0.0457463959970539
140434,0.642401103655685
64946,0.0826712612707241
117438,0.0344422456459565
105965,0.0273670777604577
29585,0.121370236355636
124977,0.0449247011980272
9338,0.0599105023554099
88569,0.0449701742471236
130506,0.0520473989499827
99986,0.0671866567577571
75474,0.0735124121576042
21741,0.0406725158475296
932,0.0606197514000901
21849,0.0531305657941833
118176,0.0546834873686944
103340,0.0564149939421889
64185,0.0638234547734071
92229,0.0296601971837632
14262,0.120047977096063
108960,0.0564632229665926
60728,0.041688567673151
42371,0.160539631866257
45901,0.122000681832301
94646,0.0877428027658265
94610,0.0319437867960162
21973,0.0372239131797384
51301,0.0521937468853674
103584,0.037169540186433
90754,0.103686451838871
120336,0.0372173626474557
79257,0.125279974353082
92747,0.0517526121191947
103367,0.0209246680283305
51930,0.0221510077265754
9055,0.0343072388713059
24017,0.031336847306134
51597,0.0507501413621964
113465,0.0936098551691403
133852,0.087363652334021
123174,0.0371762009550374
120188,0.0196173236890354
99913,0.0276822453677287
27763,0.0374874235403561
17223,0.0548137722007394
67421,0.0872598106396524
60853,0.0183466071157486
127295,0.0589092912124569
145926,0.0595493388134029
25565,0.0398592038683917
45109,0.0461052068360545
79781,0.235138268084931
112194,0.0602492875511328
1876,0.0407230452359916
2044,0.0569989646472454
106762,0.265846173770227
1271,0.0590919803248952
25639,0.0519948406029694
102605,0.0340194690832333
135110,0.0407865684788905
91450,0.108462603207519
17594,0.0247672165606106
12854,0.049106350134514
79127,0.0549827421105894
47189,0.0210289260921612
19260,0.128733172560056
90431,0.0173737782884257
129058,0.0331233792056513
74091,0.0404082601968156
41742,0.0947337450892766
86588,0.0431589151236695
138274,0.0335887613691783
1100,0.0556180486988582
105338,0.0465862553239307
120870,0.0753231604073376
24822,0.0540320588118122
8738,0.0940035215494937
52303,0.114309252758284
13293,0.131890159990858
41086,0.107445667495801
122731,0.0738147099452613
137444,0.0460578269803695
101722,0.030294517077898
81811,0.0641106865621806
119279,0.0549244338608943
50728,0.0437960883516995
84767,0.0367914132615223
130620,0.0296314319589155
23261,0.0676698173288666
140729,0.111425131115432
135618,0.0233355331407039
17954,0.0361987455344498
36650,0.0371695347876736
42360,0.0574435153534323
51545,0.0689166271107651
143491,0.0454872127278713
88655,0.0302454685495751
95155,0.0371695347150436
149584,0.0550568807112738
98314,0.0795454312628297
88644,0.0728567127449778
61628,0.0651151102215288
58386,0.0982791657132273
129295,0.0316752833235694
128695,0.0152458055319208
49154,0.0764168940529472
45670,0.0231985351363285
61854,0.0352674931446905
132288,0.0372853789415533
116510,0.0315524038441592
20350,0.0565291904319973
9099,0.0800537259886448
648,0.0445168224504605
23503,0.0338253672818342
89048,0.0652395024351342
143396,0.0416976849009468
142401,0.0912250143878321
30760,0.0440466024134312
114355,0.0335623958590296
106913,0.0133595821991812
91431,0.0650305466546923
83022,0.143430431968699
144969,0.0218147702301362
124316,0.230265112506827
99237,0.0546660662647089
7290,0.0489630126772149
51869,0.110144415436603
21639,0.0814116360504772
71352,0.0759952963916989
69154,0.216893316387595
76951,0.0585238280629404
36623,0.044692303957374
3234,0.0609975847392207
114881,0.0240865958820691
105805,0.0706022282020786
76323,0.20708809538985
76825,0.0764787670622903
77507,0.0846132643253064
4557,0.0589038182942701
111334,0.0469333829560353
139280,0.100918725600561
83005,0.019475182236758
19882,0.12323069793005
129538,0.0341832869184232
105608,0.0798798265817361
135957,0.0359692419629009
72548,0.257206843866999
81586,0.117333502723774
86639,0.0419897863569357
95652,0.0532629047530413
24756,0.0709886212865469
71296,0.0537898685784605
26062,0.232546164608814
15976,0.0723483797855098
42124,0.114035386666974
2761,0.0560558544762733
34820,0.063540973537699
65245,0.0772388575759677
19231,0.0868141202327267
108143,0.0519381544875856
148763,0.0489132205915645
114563,0.0862264078208137
98632,0.0763682729947794
32532,0.0782555287046142
81088,0.0573170057057743
17936,0.0266662750887748
102258,0.0944869112681143
148523,0.0446674799812056
277,0.0265139358057898
97648,0.0666788720450404
104301,0.118323452762375
105213,0.0609915316751514
127683,0.0971804312875924
60505,0.0881683627340972
123580,0.030102732064344
90365,0.0839855676599071
97348,0.0880193956657745
138054,0.0692036793424611
140313,0.0608914778207299
69855,0.0294630863074001
23319,0.28729567995215
140593,0.0163700623276979
6432,0.139103254589497
49337,0.0520006370543491
81033,0.0477715342563149
68896,0.0266077071742337
143532,0.0294630882687508
4002,0.077598020174817
140000,0.0352071885273378
138394,0.0180117137395089
105029,0.0825340872407741
97876,0.0245373523015577
120364,0.075847570795981
27726,0.0334155320902358
137312,0.0878189699973365
27986,0.0626766237391308
106770,0.122004007625226
138203,0.079282781122699
61234,0.132066900745616
88128,0.0502759733878411
7444,0.0755139028591146
72864,0.026410778444545
31772,0.075733469430795
127820,0.0593472113216239
92307,0.0334311067034467
49365,0.0379044351043914
