"","x"
"I((((V9)&((V5)))&((V23)))&((V38)))",2.08982791972341e-08
"I((((V9)&((V6)))))",1.67795534016809e-61
"I((((V9)|(((V1)&((V11)))))&((V5)))&((V16)))",2.33776460972069e-31
"I((((V9)|((V1)))&(((V4)&((V1)))))&((V2)))",2.08193781395272e-08
"I(((V1)&(((V2)&(((V9)&((V17)))))))&((V4)))",3.79818812032929e-19
"I(((V1)&((V18)))|((V17)))",3.86046354320975e-20
"I(((V1)&((V39)))&((V3)))",0.75189174562741
"I(((V1)&((V4)))&((((V11)&((V17))))))",2.2093226017515e-08
"I(((V1)&((V4)))&((((V11)&((V8)))&((V17)))))",1.30634467060512e-08
"I(((V1)&((V4)))&((V11)))",1.38521561436932e-24
"I(((V1)&((V4)))&((V37)))",9.55891574090988e-62
"I(((V1)&((V4)))&((V42)))",7.24585093834564e-13
"I(((V1)&((V4)))&((V46)))",3.90534742406276e-08
"I(((V1)&((V4)))&((V8)))",1.47777620786266e-24
"I(((V1)&((V4)))|((V2)))",4.78876998080369e-06
"I(((V1)|((V4)))|((V42)))",3.88074104602412e-25
"I(((V11)&((((((V8)&((V14))))))))&(((V2)&((V8)))))",6.93784487161623e-78
"I(((V11)&(((V8))))&((V32)))",1.3047809177166e-08
"I(((V11)&(((V8))))&((V40)))",2.44507054141402e-08
"I(((V11)&((V24)))&(((V5)&((V41)))))",1.91602624865803e-23
"I(((V11)&((V34)))&(((V2)&((V43)))))",4.9177936179431e-33
"I(((V11)&((V8))))",6.26285183688814e-22
"I(((V11)&((V8)))&(((V2)&((V43)))))",6.21060222964809e-05
"I(((V11)&((V8)))&(((V2)&((V9)))))",1.32027328406288e-59
"I(((V11)&((V8)))&(((V5)&((V19)))))",1.83218511206947e-08
"I(((V11)&((V8)))&((V10)))",1.15328518783411e-07
"I(((V11)&((V8)))&((V17)))",1.38423336324901e-08
"I(((V11)&((V8)))&((V18)))",1.31092232802486e-08
"I(((V11)&((V8)))&((V19)))",3.53802004067974e-22
"I(((V11)&((V8)))&((V2)))",0.000610981271900733
"I(((V11)&((V8)))&((V24)))",1.42373841406228e-08
"I(((V11)&((V8)))&((V32)))",5.22686399702693e-54
"I(((V11)&((V8)))&((V42)))",1.11865136657275e-07
"I(((V11)&((V8)))&((V46)))",0.001770727457483
"I(((V11)&((V8)))&((V7)))",1.17393202763074e-23
"I(((V11)&((V8)))&((V9)))",5.66354658008018e-38
"I(((V11)&((V8)))|((V1)))",3.48302992112949e-19
"I(((V11)&((V8)))|((V42)))",5.67993037899629e-23
"I(((V11)|((V49)))&((V2)))",5.93187955849393e-08
"I(((V17)&((V38)))|((V8)))",1.73476125473131e-35
"I(((V17)&((V45)))&((V1)))",1.57137917246708e-22
"I(((V2)&((V3)))|(((((V9)&((V5)))))))",2.82733257742076e-05
"I(((V2)&((V32)))&(((V11)&((V8)))))",3.94641320875119e-18
"I(((V2)&((V39)))&(((V9)&((V5)))))",1.9656194491928e-06
"I(((V2)&((V43)))&((V34)))",1.00006370324415e-58
"I(((V2)&((V43)))&((V48)))",3.93058751611066e-59
"I(((V2)&((V43)))&((V8)))",1.00874132755252e-21
"I(((V2)&((V44)))&((V12)))",4.54934229752735e-23
"I(((V2)&((V46)))&(((V2)&(((V11)&((V8)))))))",2.73423943617492e-20
"I(((V2)&((V49)))|(((V11)&((V8)))))",1.11282935417615e-07
"I(((V2)&((V8)))&((V48)))",0.23113997860004
"I(((V4)&((V1)))&(((V11)&((V8)))))",1.36015787731499e-08
"I(((V4)&((V1)))&((V10)))",3.745502139404e-08
"I(((V4)&((V1)))&((V13)))",1.58519062593386e-08
"I(((V4)&((V1)))&((V16)))",1.96541110401608e-08
"I(((V4)&((V1)))&((V31)))",5.80430028116997e-08
"I(((V4)&((V1)))&((V38)))",1.0000387483171e-54
"I(((V4)&((V1)))&((V5)))",2.84690436633173e-08
"I(((V4)&((V1)))&((V6)))",3.3705157746641e-08
"I(((V4)&((V1)))&((V8)))",1.00465622516129e-89
"I(((V4)&((V1)))|((V38)))",2.00116089865302e-25
"I(((V4)&((V1)))|((V49)))",4.43688268506485e-08
"I(((V4)&((V22))))",1.63735094080545e-37
"I(((V4)&((V33)))&((V6)))",1.37721094540281e-45
"I(((V4)&((V5)))&((V21)))",3.08327384800943e-08
"I(((V5)&(((V9)&(((V9)|((V11))))))))",2.13984787675875e-20
"I(((V5)&(((V9)&((V11))))))",5.2210734597317e-51
"I(((V5)&(((V9)|(((V8))))))&((V11)))",5.20405626324824e-51
"I(((V5)&((V14)))|((V4)))",2.49752235550067e-45
"I(((V5)&((V4)))&((V2)))",5.38537509886316e-23
"I(((V5)&((V9))))",1.30645138736809e-05
"I(((V5)&((V9)))&((V13)))",1.72824853983978e-07
"I(((V5)&((V9)))&((V16)))",1.32377813136307e-08
"I(((V5)&((V9)))&((V17)))",0.00271730928203488
"I(((V5)&((V9)))&((V2)))",2.5554390247199e-08
"I(((V5)&((V9)))&((V20)))",3.17628458403953e-07
"I(((V5)&((V9)))&((V26)))",1.38205720735808e-24
"I(((V5)&((V9)))&((V27)))",3.01540313457718e-08
"I(((V5)&((V9)))&((V3)))",1.27198153186271e-07
"I(((V5)&((V9)))&((V40)))",8.94892900694635e-26
"I(((V5)&((V9)))&((V48)))",1.56114291958895e-08
"I(((V5)&((V9)))&((V6)))",1.45371724315094e-08
"I(((V5)&((V9)))|((V23)))",4.29180521781827e-06
"I(((V5)&((V9)))|((V30)))",2.79857490704518e-08
"I(((V5)|((V26)))&((V21)))",1.59460743312293e-38
"I(((V8)&(((V11))))&((V1)))",4.21813837413136e-23
"I(((V8)&(((V5)&((V9)))))&((V30)))",1.34047904084911e-08
"I(((V8)&((V11)))&((V1)))",1.81760002449994e-24
"I(((V8)&((V11)))&((V16)))",3.63579640076376e-08
"I(((V8)&((V11)))&((V2)))",3.50479526263163e-06
"I(((V8)&((V11)))&((V20)))",1.65933689576968e-08
"I(((V8)&((V11)))&((V27)))",1.29041627415052e-23
"I(((V8)&((V11)))&((V28)))",1.25352662871481e-07
"I(((V8)&((V11)))&((V4)))",9.90713235685602e-11
"I(((V8)&((V2)))&(((((V1)&((V4)))))))",3.08231191686562e-11
"I(((V8)&((V20))))",1.40220689385546e-08
"I(((V8)&((V4)))|((V1)))",3.83541332271621e-37
"I(((V8)&((V5))))",5.72306160822658e-08
"I(((V8)|((V11)))&(((V4)&((V1)))))",8.1303041966932e-13
"I(((V8)|((V11)))&(((V9)&((V5)))))",8.17872561317962e-12
"I(((V8)|((V9)))&((V5)))",5.72306160822658e-08
"I(((V9)&(((V5))))&((V3)))",6.37202628457006e-12
"I(((V9)&(((V5)&((V8)))))&((V1)))",5.31814656998275e-76
"I(((V9)&((V11)))&((V30)))",8.48317695784721e-26
"I(((V9)&((V11)))&((V47)))",1.19676203235984e-25
"I(((V9)&((V19)))&((V1)))",4.64667365619867e-62
"I(((V9)&((V35)))&((V2)))",8.78065335164575e-25
"I(((V9)&((V46)))&((V43)))",2.21970064532226e-08
"I(((V9)&((V5)))&((V1)))",8.03066850829636e-07
"I(((V9)&((V5)))&((V10)))",1.92356755053632e-08
"I(((V9)&((V5)))&((V11)))",2.21037293715406e-25
"I(((V9)&((V5)))&((V12)))",3.00743818760747e-07
"I(((V9)&((V5)))&((V14)))",1.30215874666334e-08
"I(((V9)&((V5)))&((V15)))",3.06810541837932e-18
"I(((V9)&((V5)))&((V19)))",6.01219846451329e-08
"I(((V9)&((V5)))&((V2)))",2.59979944466441e-08
"I(((V9)&((V5)))&((V23)))",2.77935834064671e-08
"I(((V9)&((V5)))&((V24)))",3.31184866370271e-08
"I(((V9)&((V5)))&((V31)))",2.22848472733609e-37
"I(((V9)&((V5)))&((V36)))",5.34603006233534e-11
"I(((V9)&((V5)))&((V7)))",3.52686616219018e-08
"I(((V9)|(((V1)&((V11)))))&((V5)))",2.27124077937319e-28
"I(((V9)|((V1)))&(((V4)&((V1)))))",1.3064512659705e-05
"I(((V9)|((V17)))|((V47)))",4.87544267731322e-30
"I(((V9)|((V19))))",5.08946869322205e-33
"I(((V9)|((V38)))|((V19)))",2.76472287531984e-33
"I(((V9)|((V46)))|((V18)))",7.85117939433717e-36
"I(((V9)|((V5)))&(((V4)&((V23)))))",6.06361997088466e-13
"I(((V9)|((V5)))&((V28)))",3.15760722907091e-10
"I((V1)&(((V2)&(((V8)&((V11)))))))",3.80089191584087e-08
"I((V1)&(((V2)&(((V9)&((V17)))))))",1.53144454726631e-17
"I((V1)&(((V5)&(((V9)&((V6)))))))",1.03824124404549e-44
"I((V1)&(((V5)&((V9)))))",7.90396677513543e-07
"I((V1)&((V10)))",5.10194986830946e-23
"I((V1)&((V11)))",3.45397956489347e-25
"I((V1)&((V12)))",2.14475472357552e-17
"I((V1)&((V15)))",3.00886234382518e-24
"I((V1)&((V16)))",3.0319632794003e-22
"I((V1)&((V18)))",5.6696576985952e-18
"I((V1)&((V19)))",1.41008245413698e-24
"I((V1)&((V2)))",5.05022818178137e-13
"I((V1)&((V21)))",2.58400378236549e-43
"I((V1)&((V22)))",1.12279861306188e-25
"I((V1)&((V26)))",1.82029928679578e-12
"I((V1)&((V27)))",1.32894243761752e-24
"I((V1)&((V30)))",6.0172395416864e-52
"I((V1)&((V36)))",6.88537313617878e-17
"I((V1)&((V38)))",9.61417348455236e-83
"I((V1)&((V4)))",0.768444631393926
"I((V1)&((V47)))",4.58073579815415e-19
"I((V1)&((V48)))",1.3296148710339e-08
"I((V1)&((V6)))",1.19582706411541e-07
"I((V1)&((V8)))",8.29064042925928e-81
"I((V1)&((V9)))",4.93319080193733e-75
"I((V1)|(((V2)&((V46)))))",7.21468214627824e-21
"I((V1)|((V14)))",2.83202256030468e-23
"I((V1)|((V15)))",2.74931369243872e-32
"I((V1)|((V4)))",2.97792327830081e-15
"I((V11)&((((V5)&((V9)))&((V13)))))",1.76226933431272e-08
"I((V11)&(((V1)&((V4)))))",1.06111606014651e-25
"I((V11)&(((V5)&(((V9)&((V6)))))))",6.345577999514e-64
"I((V11)&(((V5)&((V6)))))",9.25682573918242e-45
"I((V11)&(((V8))))",1.30256855265202e-05
"I((V11)&(((V8)&((V25)))))",4.44759695253076e-38
"I((V11)&(((V8)&((V48)))))",1.37407129389482e-13
"I((V11)&(((V9)&((V5)))))",3.93254428182533e-20
"I((V11)&((V1)))",1.02222767432564e-44
"I((V11)&((V14)))",1.12343525127885e-89
"I((V11)&((V2)))",1.00533156195773e-82
"I((V11)&((V20)))",8.21341439103647e-13
"I((V11)&((V21)))",6.65130014254742e-22
"I((V11)&((V24)))",1.66783898905038e-24
"I((V11)&((V27)))",1.28376091250109e-70
"I((V11)&((V30)))",4.02824365049768e-18
"I((V11)&((V31)))",1.00369264785686e-24
"I((V11)&((V32)))",3.406770518358e-25
"I((V11)&((V33)))",1.53955689903236e-08
"I((V11)&((V34)))",2.34315648900213e-33
"I((V11)&((V35)))",4.70764844571347e-24
"I((V11)&((V36)))",1.86281497030421e-08
"I((V11)&((V38)))",7.59040952257285e-81
"I((V11)&((V4)))",7.56863331779726e-76
"I((V11)&((V42)))",1.41778459096687e-25
"I((V11)&((V43)))",5.05797167259759e-76
"I((V11)&((V45)))",3.9868095662937e-22
"I((V11)&((V5)))",2.05736515104218e-24
"I((V11)&((V8)))",0.997957948702641
"I((V11)|(((V5)&((V9)))))",2.10198884350496e-25
"I((V11)|((V1)))",9.14672579585725e-18
"I((V11)|((V49)))",4.88008292381479e-08
"I((V11)|((V8)))",2.5166889258277e-61
"I((V17)&((V38)))",5.81185275008623e-36
"I((V17)&((V45)))",7.8848254863458e-24
"I((V2)&(((V1)&((V19)))))",1.78290608659655e-24
"I((V2)&(((V11)&((V8)))))",3.49420826099425e-06
"I((V2)&(((V4)&((V1)))))",6.2497930007633e-08
"I((V2)&(((V8)&((V11)))))",3.51629822217665e-06
"I((V2)&(((V8)&((V15)))))",3.82208706360881e-21
"I((V2)&(((V9)|(((V1)&((V11)))))))",8.06006980818768e-31
"I((V2)&((V1)))",5.99208711570117e-08
"I((V2)&((V10)))",2.43681089813862e-24
"I((V2)&((V11)))",7.60975488740751e-25
"I((V2)&((V12)))",2.30092459027323e-08
"I((V2)&((V13)))",2.72430376021919e-08
"I((V2)&((V14)))",1.5158750610015e-24
"I((V2)&((V15)))",1.28149895017143e-22
"I((V2)&((V17)))",3.27073547256422e-07
"I((V2)&((V21)))",2.40832921425423e-13
"I((V2)&((V23)))",5.62983138036002e-22
"I((V2)&((V25)))",1.99740940691403e-25
"I((V2)&((V28)))",1.45967254802123e-23
"I((V2)&((V3)))",1.39878841946804e-53
"I((V2)&((V31)))",1.07594111234939e-17
"I((V2)&((V32)))",5.45148235319517e-08
"I((V2)&((V33)))",7.75115794940231e-20
"I((V2)&((V38)))",2.15148022147868e-08
"I((V2)&((V39)))",1.05059753904663e-05
"I((V2)&((V4)))",4.25744363623408e-23
"I((V2)&((V41)))",4.04141713672909e-08
"I((V2)&((V42)))",7.21304161960902e-08
"I((V2)&((V43)))",0.0132310370027215
"I((V2)&((V44)))",7.70691133956322e-23
"I((V2)&((V46)))",1.45584662663577e-20
"I((V2)&((V47)))",9.72713679287976e-08
"I((V2)&((V49)))",5.21651103405075e-08
"I((V2)&((V5)))",2.57654735366096e-33
"I((V2)&((V6)))",1.98543889719314e-25
"I((V2)&((V7)))",1.44627537693528e-44
"I((V2)&((V8)))",0.550559533238833
"I((V2)&((V9)))",5.29778372684911e-60
"I((V2)|((V1)))",4.12931320976804e-11
"I((V2)|((V3)))",2.39308114923518e-20
"I((V2)|((V5)))",4.9404921982379e-73
"I((V4)&(((V1)&(((V2)&((V9)))))))",1.05681463026166e-14
"I((V4)&(((V11)&((V30)))))",5.71485370184497e-19
"I((V4)&(((V11)&((V8)))))",5.96962862930697e-08
"I((V4)&(((V2)&((V38)))))",1.00403829569801e-25
"I((V4)&(((V5)&((V9)))))",1.3818162862758e-45
"I((V4)&(((V8))))",1.42475993447273e-31
"I((V4)&(((V8)&(((V11))))))",5.06309920402416e-23
"I((V4)&(((V8)&((V2)))))",5.50144232844813e-53
"I((V4)&(((V8)|((V11)))))",1.37154607557363e-31
"I((V4)&(((V9)&(((V11)&((V8)))))))",1.52374151704989e-73
"I((V4)&(((V9)&((V42)))))",4.35870057150121e-24
"I((V4)&(((V9)&((V5)))))",8.27052871106694e-78
"I((V4)&((V1)))",0.231542160567784
"I((V4)&((V10)))",1.86675499444564e-24
"I((V4)&((V2)))",4.26112063415041e-08
"I((V4)&((V24)))",2.46848350594406e-08
"I((V4)&((V29)))",2.74729038525167e-05
"I((V4)&((V32)))",4.02968042403105e-23
"I((V4)&((V33)))",2.71833290224188e-45
"I((V4)&((V34)))",1.05179898683511e-22
"I((V4)&((V35)))",2.60134864413161e-54
"I((V4)&((V36)))",1.10550083054729e-24
"I((V4)&((V40)))",1.63995231998273e-08
"I((V4)&((V41)))",2.79968095374659e-63
"I((V4)&((V48)))",1.30379434693892e-08
"I((V4)&((V49)))",5.86920120357517e-38
"I((V4)&((V5)))",2.82482247066271e-08
"I((V4)&((V8)))",1.3366790859417e-08
"I((V4)&((V9)))",3.47233565512276e-25
"I((V4)|((((V9)|((V19))))))",3.43934301096436e-33
"I((V4)|(((V5)&((V9)))))",8.71505263966726e-21
"I((V4)|((V1)))",2.11907506684936e-60
"I((V4)|((V17)))",2.4396194318221e-23
"I((V4)|((V20)))",1.5348979748495e-08
"I((V5)&((((V1)&((V4)))&((V8)))))",1.48623119160271e-24
"I((V5)&(((V11)&((V8)))))",1.67578454572162e-08
"I((V5)&(((V11)&((V9)))))",1.53632186384483e-51
"I((V5)&(((V2)&((V39)))))",6.24999243802678e-12
"I((V5)&(((V9)&((((((V1)))))))))",1.68900012184849e-41
"I((V5)&(((V9)&((V4)))))",8.07325928130695e-52
"I((V5)&(((V9)&((V6)))))",1.05171760412023e-44
"I((V5)&(((V9)|(((V8))))))",5.22123002150974e-51
"I((V5)&((V1)))",2.02067760308297e-17
"I((V5)&((V10)))",2.03176536966843e-08
"I((V5)&((V11)))",1.40696866075637e-25
"I((V5)&((V14)))",1.4075954028566e-45
"I((V5)&((V19)))",1.81913665606366e-07
"I((V5)&((V2)))",9.73736228867196e-08
"I((V5)&((V34)))",3.30936664823452e-23
"I((V5)&((V36)))",1.19111581012891e-06
"I((V5)&((V37)))",1.16929241989197e-13
"I((V5)&((V4)))",3.50394359563831e-23
"I((V5)&((V41)))",1.29529836986096e-24
"I((V5)&((V43)))",1.69192426303452e-08
"I((V5)&((V45)))",9.23946857850795e-25
"I((V5)&((V48)))",1.39373882244789e-08
"I((V5)&((V49)))",1.76669784247961e-24
"I((V5)&((V6)))",8.57758751130965e-45
"I((V5)&((V7)))",1.65884624296216e-89
"I((V5)&((V9)))",0.766653286944417
"I((V5)|((V19)))",1.11086411214262e-47
"I((V5)|((V2)))",1.11695450135763e-61
"I((V5)|((V26)))",1.55303474682695e-35
"I((V5)|((V41)))",2.07591292338129e-08
"I((V5)|((V7)))",1.17769382558035e-07
"I((V5)|((V9)))",1.34007482712822e-08
"I((V8)&(((V11))))",3.91115029151132e-20
"I((V8)&(((V4)&((V1)))))",1.55706779587094e-08
"I((V8)&(((V5)&((V9)))))",8.11973770886657e-11
"I((V8)&(((V9)&((V5)))))",3.31757655244652e-24
"I((V8)&((V1)))",8.3260750110786e-45
"I((V8)&((V10)))",4.0303000240285e-11
"I((V8)&((V11)))",0.00202896624833105
"I((V8)&((V13)))",1.30981952226987e-08
"I((V8)&((V14)))",6.65730361707339e-79
"I((V8)&((V15)))",4.02486849615317e-23
"I((V8)&((V2)))",4.93871677111785e-08
"I((V8)&((V21)))",6.48280854428159e-22
"I((V8)&((V23)))",5.53139370097381e-09
"I((V8)&((V25)))",3.28581234747652e-37
"I((V8)&((V3)))",7.07695388476021e-13
"I((V8)&((V32)))",7.79144457759295e-26
"I((V8)&((V35)))",6.92488337865707e-08
"I((V8)&((V36)))",3.16260681623385e-08
"I((V8)&((V4)))",7.6733179527397e-25
"I((V8)&((V40)))",4.40453595591303e-25
"I((V8)&((V47)))",3.36655380995488e-08
"I((V8)&((V48)))",7.63455257848745e-13
"I((V8)&((V9)))",4.641736596377e-50
"I((V8)|(((V2)&((V4)))))",2.09313732912268e-24
"I((V8)|(((V4)&(((V1))))))",1.33840419673074e-32
"I((V8)|(((V4)&(((V1)&((V9)))))))",2.17928101692069e-30
"I((V8)|((V1)))",1.40809624682474e-31
"I((V8)|((V11)))",5.93634925072834e-08
"I((V8)|((V19)))",5.20326173694004e-38
"I((V8)|((V38)))",3.5124731359272e-44
"I((V8)|((V43)))",3.95999102529337e-35
"I((V9)&((((V8)|((V43)))&((V5)))))",3.95999102529337e-35
"I((V9)&(((V11)&((V8)))))",1.39115843342697e-08
"I((V9)&(((V2)&((V21)))))",6.57831760996335e-53
"I((V9)&(((V5))))",7.10628219285349e-10
"I((V9)&(((V5)&((V8)))))",4.43333628263748e-73
"I((V9)&(((V5)|((V26)))))",1.553034746827e-35
"I((V9)&(((V8)&((V11)))))",1.72187857661036e-22
"I((V9)&(((V8)&((V40)))))",3.31201357462838e-25
"I((V9)&(((V8)&((V5)))))",5.72306160822658e-08
"I((V9)&(((V8)|((V11)))))",9.67404857834498e-13
"I((V9)&(((V8)|((V38)))))",1.94263949232749e-44
"I((V9)&((V11)))",7.56497990806664e-13
"I((V9)&((V12)))",3.96729380821736e-08
"I((V9)&((V13)))",6.43781423557578e-54
"I((V9)&((V15)))",4.53095991508116e-30
"I((V9)&((V18)))",1.14745522295062e-13
"I((V9)&((V19)))",3.09457700972101e-13
"I((V9)&((V2)))",7.98129565720728e-30
"I((V9)&((V23)))",3.88864656144331e-08
"I((V9)&((V27)))",1.43066437690168e-08
"I((V9)&((V28)))",3.06997973094178e-24
"I((V9)&((V31)))",6.06146050412833e-11
"I((V9)&((V32)))",1.49136790836637e-08
"I((V9)&((V35)))",1.16141555277604e-24
"I((V9)&((V40)))",1.43908252988446e-89
"I((V9)&((V42)))",1.65275669714197e-24
"I((V9)&((V46)))",2.97180254393244e-08
"I((V9)&((V47)))",1.12807486272605e-24
"I((V9)&((V49)))",4.78046263407053e-24
"I((V9)&((V5)))",0.231500876805741
"I((V9)&((V6)))",4.59513563530598e-23
"I((V9)|(((V1)&((V11)))))",2.27013173449101e-28
"I((V9)|((V17)))",7.70770638447939e-30
"I((V9)|((V38)))",1.01928909321245e-32
"I((V9)|((V46)))",5.81138690297982e-37
"I((V9)|((V5)))",6.09337145496823e-08
"I(V1)",0.00578079730864431
"I(V11)",0.0113118926462353
"I(V17)",0.0724236286241373
"I(V2)",0.157167600164381
"I(V4)",0.00686989502633601
"I(V5)",0.00353318244609381
"I(V8)",0.00536729132661695
"I(V9)",0.00371668017141178
