"","x"
"I(((V5)&((V9)))&((V49)))",1.58098940430219e-47
"I(((V5)&((V9)))|(((V1)&((V4)))))",0.00186656771901187
"I(((V5)|(((V1)&((V4))))))",0.000471781409866584
"I(((V5)|((V17)))&((V13)))",1.51867744299662e-87
"I(((V5)|((V17)))&((V9)))",1.91486900702621e-77
"I(((V5)|((V24)))&((V9)))",1.2362981543756e-90
"I(((V8)&((V1)))&((V11)))",1.5274007523521e-97
"I(((V8)&((V1)))&((V12)))",6.25235191455095e-72
"I(((V8)&((V11)))&(((V5)&((V9)))))",0.00379884539379079
"I(((V8)&((V11)))&((V1)))",3.24532616774363e-49
"I(((V8)&((V11)))&((V23)))",7.04258737871983e-56
"I(((V8)&((V11)))&((V44)))",0.000551784216877845
"I(((V8)&((V11)))|((V4)))",1.4157813647404e-47
"I(((V9)&(((V5)&((V1)))))&((V41)))",1.01977515459328e-81
"I(((V9)&((V47)))&((V17)))",4.31345082904962e-110
"I(((V9)&((V5)))&((V41)))",0.000500077855298035
"I(((V9)&((V5)))&((V42)))",0.000736004155687157
"I(((V9)&((V5)))&((V44)))",5.47653544964053e-73
"I(((V9)&((V5)))&((V6)))",1.41848456444585e-39
"I(((V9)&((V5)))|((V10)))",0.000557140341992197
"I(((V9)&((V5)))|((V2)))",6.83886905529619e-59
"I((V1)&(((V11)&((V8)))))",0.000494814438321728
"I((V1)&(((V17)&((V4)))))",1.03390196622857e-99
"I((V1)&(((V4))))",0.0445629979041083
"I((V1)&(((V4)&((V17)))))",0.000529733215010101
"I((V1)&(((V4)&((V36)))))",1.48279030191454e-39
"I((V1)&(((V5)&((V11)))))",4.74577115660837e-109
"I((V1)&(((V5)&((V9)))))",5.40668622270954e-47
"I((V1)&((V11)))",2.13109385878468e-107
"I((V1)&((V18)))",7.03991515861887e-79
"I((V1)&((V19)))",7.14975217511692e-99
"I((V1)&((V2)))",8.20745772770815e-102
"I((V1)&((V21)))",2.48870345734487e-114
"I((V1)&((V25)))",1.5333395310584e-106
"I((V1)&((V26)))",3.4232775964217e-79
"I((V1)&((V27)))",2.74533730314669e-78
"I((V1)&((V36)))",0.0369095438459927
"I((V1)&((V39)))",3.09462506505736e-47
"I((V1)&((V4)))",0.490065776876666
"I((V1)&((V40)))",0.000558222400772425
"I((V1)&((V45)))",8.11763577794071e-52
"I((V1)&((V7)))",0.000562590353153786
"I((V1)&((V8)))",9.62036260428515e-49
"I((V1)&((V9)))",3.54783206865532e-73
"I((V1)|(((V11)&((V8)))))",3.1460645229071e-47
"I((V1)|(((V5)&((V39)))))",2.05430508833558e-97
"I((V1)|((V31)))",1.23956944973168e-99
"I((V1)|((V32)))",3.38445109719937e-79
"I((V1)|((V4)))",0.000572859689470022
"I((V1)|((V7)))",6.18994679450897e-104
"I((V1)|((V8)))",4.51761073828021e-51
"I((V11)&(((V1)&((V4)))))",1.84394744554595e-112
"I((V11)&(((V17)&((V22)))))",7.53490918442935e-114
"I((V11)&(((V17)&((V4)))))",6.58346485689443e-98
"I((V11)&(((V8))))",5.96993934666038e-91
"I((V11)&(((V8)&((V1)))))",1.07106891274104e-108
"I((V11)&(((V8)&((V17)))))",9.38450914925939e-104
"I((V11)&(((V9)&((V5)))))",5.67589805478901e-73
"I((V11)&((V12)))",1.83641441881566e-57
"I((V11)&((V16)))",2.58563287656293e-105
"I((V11)&((V18)))",2.25157338871814e-73
"I((V11)&((V2)))",4.30811729022689e-99
"I((V11)&((V22)))",4.360705873159e-114
"I((V11)&((V30)))",1.32474021351834e-108
"I((V11)&((V35)))",5.91594118776992e-58
"I((V11)&((V38)))",3.94602572138999e-99
"I((V11)&((V4)))",9.30739315710867e-107
"I((V11)&((V43)))",4.89538700199351e-106
"I((V11)&((V49)))",1.11502241065667e-73
"I((V11)&((V5)))",9.47115163134264e-99
"I((V11)&((V8)))",0.495907149094146
"I((V11)&((V9)))",1.06192507572354e-107
"I((V11)|(((V5)&((V37)))))",1.23625296471979e-90
"I((V11)|(((V9)&((V5)))))",1.43817972213948e-63
"I((V11)|((V3)))",3.93105989419827e-66
"I((V11)|((V8)))",3.43544894665138e-05
"I((V14)&(((V5)&((V9)))))",1.07529391145677e-46
"I((V14)&(((V8)&((V1)))))",4.04699009687245e-70
"I((V14)&(((V8)&((V11)))))",9.33219774575101e-101
"I((V14)&((V17)))",3.6333181923952e-91
"I((V14)&((V31)))",0.00303149936509091
"I((V14)&((V33)))",1.22406215087561e-57
"I((V14)&((V36)))",1.67591491828959e-92
"I((V14)&((V4)))",2.80445930561227e-51
"I((V14)&((V42)))",1.06135590085893e-108
"I((V14)&((V5)))",7.86635871829247e-96
"I((V14)&((V8)))",6.02207435480735e-07
"I((V14)&((V9)))",8.60033953834173e-96
"I((V14)|((V37)))",0.0311677909538138
"I((V14)|((V4)))",1.04667957055459e-108
"I((V17)&(((V1)&((V11)))))",1.66288366310329e-105
"I((V17)&(((V1)&((V4)))))",0.00054598271915478
"I((V17)&(((V8)&((V9)))))",2.86293781722758e-109
"I((V17)&(((V9)&((V14)))))",1.89496916109199e-92
"I((V17)&((V1)))",4.66725525517413e-85
"I((V17)&((V13)))",1.99758731060696e-71
"I((V17)&((V14)))",3.42031790836672e-107
"I((V17)&((V2)))",1.53485837633125e-99
"I((V17)&((V22)))",1.09090739267701e-113
"I((V17)&((V28)))",8.71124148599004e-110
"I((V17)&((V30)))",3.31212457768856e-97
"I((V17)&((V39)))",2.96390314750468e-98
"I((V17)&((V4)))",6.35670734310843e-96
"I((V17)&((V44)))",5.04399203346495e-51
"I((V17)&((V48)))",5.9119550221798e-80
"I((V17)&((V5)))",2.11163347287362e-73
"I((V17)&((V7)))",3.76534000459169e-107
"I((V17)|((V29)))",4.00654439678963e-110
"I((V17)|((V43)))",7.72622582924956e-107
"I((V17)|((V5)))",2.94731415776889e-81
"I((V17)|((V9)))",4.85437438743338e-93
"I((V39)&((((V4)&((V1)))&((V5)))))",2.72057127791649e-97
"I((V39)&(((V1)&((V4)))))",3.70396548274884e-110
"I((V39)&(((V14)&((V33)))))",5.29004580852413e-59
"I((V39)&(((V4)&((V1)))))",0.00458033951486242
"I((V39)&((V11)))",7.80742791894228e-110
"I((V39)&((V17)))",1.5106207399304e-96
"I((V39)&((V18)))",8.59474934625381e-98
"I((V39)&((V24)))",4.14525206945871e-107
"I((V39)&((V28)))",8.33860512094845e-93
"I((V39)&((V29)))",4.44361792934279e-86
"I((V39)&((V32)))",3.70208788102237e-92
"I((V39)&((V33)))",2.61943175437736e-95
"I((V39)&((V4)))",4.90155225008411e-86
"I((V39)&((V5)))",0.00548593563216191
"I((V39)&((V6)))",3.75724826065402e-90
"I((V39)&((V7)))",8.62962432231414e-52
"I((V39)&((V8)))",3.81310521818633e-91
"I((V39)&((V9)))",6.04050112803063e-77
"I((V39)|(((V4)&((V1)))))",5.69642335768943e-109
"I((V39)|((V14)))",1.81090981945062e-104
"I((V39)|((V40)))",0.000503498355460415
"I((V4)&((((V9)&((V5)))|((V2)))))",7.0071777986572e-59
"I((V4)&(((V1)&(((V9)&((V25)))))))",1.18297715999941e-108
"I((V4)&(((V1)&((V14)))))",1.65312557433617e-96
"I((V4)&(((V11)&((V49)))))",1.32421913586088e-73
"I((V4)&(((V14)&(((V8)&((V1)))))))",2.55566826362933e-68
"I((V4)&(((V39)&((V33)))))",8.85124772082634e-98
"I((V4)&(((V9)&((V27)))))",5.90618891928169e-83
"I((V4)&((V1)))",0.465331395933193
"I((V4)&((V14)))",3.24779991468571e-99
"I((V4)&((V15)))",5.64896693706753e-83
"I((V4)&((V16)))",3.28465708315493e-49
"I((V4)&((V17)))",5.32478736911904e-72
"I((V4)&((V32)))",0.000603151643516594
"I((V4)&((V36)))",1.48018588447097e-39
"I((V4)&((V37)))",1.80854291773127e-108
"I((V4)&((V43)))",4.23965360131753e-49
"I((V4)&((V44)))",9.6947879342506e-49
"I((V4)&((V5)))",1.51165547569641e-48
"I((V4)&((V8)))",0.000778316813505084
"I((V4)&((V9)))",5.31994735224707e-49
"I((V4)|((V31)))",2.66161008518349e-98
"I((V42)&((V17)))",1.29492694881547e-108
"I((V42)&((V37)))",0.00787099538999415
"I((V42)&((V39)))",2.68673996624023e-113
"I((V42)&((V8)))",1.50768327538956e-106
"I((V5)&(((V1)&((V19)))))",5.97408911259752e-98
"I((V5)&(((V1)&((V9)))))",9.6386518324132e-98
"I((V5)&(((V11)&((V39)))))",6.04053425091434e-77
"I((V5)&(((V11)&((V8)))))",1.1674316479316e-82
"I((V5)&(((V11)&((V9)))))",1.46130005129404e-97
"I((V5)&(((V39)|((V26)))))",9.41414309957098e-67
"I((V5)&(((V9)|((V39)))))",4.68972880860788e-58
"I((V5)&((V1)))",2.70321041281477e-51
"I((V5)&((V11)))",9.4494232905707e-59
"I((V5)&((V13)))",1.48590018140429e-101
"I((V5)&((V14)))",1.12869640730179e-91
"I((V5)&((V17)))",2.03727617130547e-73
"I((V5)&((V19)))",1.89514862392475e-106
"I((V5)&((V2)))",1.41458320017892e-92
"I((V5)&((V22)))",1.31235981135648e-72
"I((V5)&((V3)))",8.05554812171962e-108
"I((V5)&((V32)))",1.58928597076202e-49
"I((V5)&((V33)))",1.20129908061179e-95
"I((V5)&((V38)))",1.12094870381353e-96
"I((V5)&((V39)))",1.05540354793702e-80
"I((V5)&((V4)))",3.35809389248613e-73
"I((V5)&((V47)))",2.50238372642626e-81
"I((V5)&((V48)))",1.09014841139589e-105
"I((V5)&((V9)))",0.491771346618385
"I((V5)|(((V4)&((V1)))))",4.51690461511161e-99
"I((V5)|(((V8)&((V1)))))",1.23629802549155e-90
"I((V5)|((V17)))",3.89872504310397e-87
"I((V5)|((V24)))",1.23629393518239e-90
"I((V8)&((((V1)&((V4)))&((V46)))))",5.92669767724204e-59
"I((V8)&(((V39)&((V11)))))",2.6736382377467e-105
"I((V8)&(((V5)|((V24)))))",1.22299109407106e-90
"I((V8)&((V1)))",2.136102572283e-68
"I((V8)&((V11)))",0.504058496416387
"I((V8)&((V14)))",7.30820873361263e-112
"I((V8)&((V15)))",2.52910734284161e-110
"I((V8)&((V17)))",3.06658154997183e-73
"I((V8)&((V22)))",2.10384661774337e-101
"I((V8)&((V30)))",1.70991010759183e-99
"I((V8)&((V33)))",3.73359461564873e-82
"I((V8)&((V35)))",2.84764151649114e-113
"I((V8)&((V4)))",0.000778201311847475
"I((V8)&((V40)))",1.45084109014601e-110
"I((V8)&((V42)))",1.81640266684068e-112
"I((V8)&((V44)))",0.00284448148789011
"I((V8)&((V47)))",1.35671127605742e-96
"I((V8)&((V7)))",3.50129621441922e-109
"I((V8)&((V9)))",5.58965605282299e-104
"I((V8)|((V29)))",6.83574597643823e-115
"I((V9)&(((V1)&((V4)))))",1.23455700970003e-109
"I((V9)&(((V11)&((V8)))))",0.000694098467399146
"I((V9)&(((V39)|((V26)))))",4.06129334995635e-67
"I((V9)&(((V4)&((V16)))))",6.30467388734634e-49
"I((V9)&(((V5)&((V1)))))",5.97462865688906e-80
"I((V9)&((V17)))",9.70650814580934e-87
"I((V9)&((V19)))",1.73028695958725e-109
"I((V9)&((V22)))",1.0990312853321e-61
"I((V9)&((V27)))",8.49968517151632e-83
"I((V9)&((V30)))",1.97499563339905e-59
"I((V9)&((V34)))",1.36073539783433e-99
"I((V9)&((V35)))",3.53425146630694e-98
"I((V9)&((V36)))",7.82409483022398e-83
"I((V9)&((V39)))",2.37503486420158e-97
"I((V9)&((V41)))",4.51538942146667e-97
"I((V9)&((V5)))",0.508228653381614
"I((V9)|((V34)))",3.41256240435735e-108
"I((V9)|((V38)))",0.00110318643202721
"I((V9)|((V39)))",4.65028044356682e-58
"I((V9)|((V4)))",6.36073071352753e-66
"I((V9)|((V47)))",2.30604398035343e-51
"I((V9)|((V5)))",5.32173903962085e-47
"I(V1)",0.0458756591424288
"I(V11)",0.0459171608676317
"I(V14)",0.392917210485743
"I(V17)",0.0321676221387073
"I(V39)",0.0305466786954174
"I(V4)",0.0322508063062835
"I(V42)",0.0592130969473751
"I(V5)",0.0286297775323168
"I(V8)",0.0452637515975836
"I(V9)",0.0839958335538592
