"","x"
"I(((V48)&((V1)))&(((V30)&((V10)))))",1.35106048663802e-282
"I(((V48)&((V1)))&((V12)))",1.24226630060706e-309
"I(((V48)&((V50)))&((V24)))",1.36079614952421e-237
"I(((V5)&((V1)))&((V48)))",8.70187197243417e-308
"I(((V5)&((V12)))&(((V5)|((V8)))))",3.03050700977688e-225
"I(((V5)&((V12)))&((V8)))",2.94942285855919e-302
"I(((V5)&((V8)))&(((V3)&((V50)))))",2.91071618099877e-251
"I(((V5)&((V8)))&((V12)))",7.86619222993117e-280
"I(((V8)&(((V5)&((V12)))))&(((V2)|((V28)))))",1.89009380721903e-85
"I(((V8)&((V5)))&((V12)))",3.93180407286775e-43
"I((V1)&((V11)))",7.50915790039618e-265
"I((V1)&((V16)))",4.16901156997233e-58
"I((V1)&((V42)))",3.81899731799346e-204
"I((V1)&((V48)))",3.61285775633994e-83
"I((V1)|((V3)))",1.95371900034049e-52
"I((V1)|((V48)))",1.31265945596823e-234
"I((V10)&(((V5)&((V12)))))",3.03048466880574e-225
"I((V10)&((V26)))",1.20070831246037e-264
"I((V10)&((V30)))",1.79535081913212e-58
"I((V10)&((V48)))",1.72248923303972e-119
"I((V10)|((V30)))",2.33625050224336e-298
"I((V11)&((V20)))",1.12695845039585e-224
"I((V11)&((V29)))",1.9895125620707e-282
"I((V11)&((V3)))",1.55738102214257e-116
"I((V11)&((V31)))",1.19130061536545e-90
"I((V11)&((V4)))",3.82168144249842e-287
"I((V11)&((V7)))",8.00764542263593e-283
"I((V11)|((V13)))",1.12858284651793e-224
"I((V11)|((V4)))",8.23558454031015e-210
"I((V12)&(((V5)&((V7)))))",8.7018721032409e-308
"I((V12)&((V10)))",1.8324832110892e-297
"I((V12)&((V13)))",4.94147795746506e-264
"I((V12)&((V15)))",1.7490616117946e-251
"I((V12)&((V24)))",0.00300579081362532
"I((V12)&((V39)))",8.66112521924509e-307
"I((V12)&((V5)))",5.41291425571664e-60
"I((V12)&((V8)))",1.08882993228947e-206
"I((V12)|(((V5)&((V8)))))",2.69688083481625e-204
"I((V12)|((V5)))",2.10800469298361e-179
"I((V13)&((V10)))",2.49784582585595e-181
"I((V13)&((V11)))",2.39620538863312e-282
"I((V13)&((V12)))",2.83913555319478e-305
"I((V13)&((V16)))",1.95372405487555e-52
"I((V13)&((V19)))",1.79535081913212e-58
"I((V13)&((V3)))",8.32313924049342e-308
"I((V13)&((V36)))",2.78153728078514e-287
"I((V13)|(((V16)&(((V19)&(((V3)|((V50)))))))))",9.36752694725213e-88
"I((V16)&(((V19)&(((V3)|((V50)))))))",9.36752694725213e-88
"I((V16)&(((V3)&((V50)))))",3.07371891014542e-296
"I((V16)&((V13)))",3.93180407192996e-43
"I((V16)&((V15)))",2.47750567095877e-295
"I((V16)&((V19)))",1
"I((V16)&((V24)))",6.81343718571591e-62
"I((V16)&((V3)))",3.07161446011286e-237
"I((V16)&((V37)))",1.65903482010252e-307
"I((V16)&((V48)))",5.71879787925978e-264
"I((V16)|(((V1)|((V48)))))",2.66750982846147e-319
"I((V16)|(((V13)&((V19)))))",4.76373512139504e-286
"I((V16)|((V10)))",1.28851910187937e-304
"I((V19)&(((((V28)&((V22)))))))",9.71881474754762e-288
"I((V19)&(((V2)|((V22)))))",2.62399558130565e-262
"I((V19)&(((V32)&((V13)))))",2.56690692657878e-204
"I((V19)&(((V4)&((V13)))))",1.85954810687696e-136
"I((V19)&((V13)))",3.02213604567651e-43
"I((V19)&((V16)))",2.33625049555253e-298
"I((V19)&((V24)))",5.99891351305896e-251
"I((V19)&((V4)))",2.49265965234138e-244
"I((V19)&((V40)))",3.18717700866022e-305
"I((V19)&((V45)))",1.45650995302524e-85
"I((V19)&((V5)))",1.32766505483674e-310
"I((V19)|(((V16)&((V13)))))",6.10407254271427e-248
"I((V2)&(((V10)&((V30)))))",7.53549695208531e-209
"I((V2)&(((V22)&((V28)))))",1.79768281266544e-294
"I((V2)&(((V22)|((V28)))))",7.48972888016496e-294
"I((V2)&(((V8)&(((V12)&((V5)))))))",1.91336775621429e-138
"I((V2)&((V13)))",6.00337722421497e-248
"I((V2)&((V14)))",3.22556854482549e-58
"I((V2)&((V21)))",5.89077414615881e-259
"I((V2)&((V22)))",5.23303529743407e-256
"I((V2)&((V24)))",7.80486882309281e-139
"I((V2)&((V28)))",2.10800469298361e-179
"I((V2)&((V37)))",2.36026082053549e-287
"I((V2)&((V7)))",1.30211000961461e-319
"I((V2)|((V12)))",3.5515223209621e-305
"I((V2)|((V22)))",4.81946100420022e-262
"I((V2)|((V28)))",3.61276408107047e-83
"I((V22)&((((((V28)&((V32))))))))",3.89847260581147e-249
"I((V22)&(((V2)&((((V28)&((V32))))))))",3.89847260581148e-249
"I((V22)&(((V28))))",3.89847260581148e-249
"I((V22)&(((V28)&(((V2)&((V48)))))))",9.6885008668552e-138
"I((V22)&(((V28)&((V2)))))",3.03050700977688e-225
"I((V22)&((V11)))",1.48842737198014e-90
"I((V22)&((V2)))",1
"I((V22)&((V24)))",7.69334816278814e-265
"I((V22)&((V28)))",1.79535081913212e-58
"I((V22)&((V29)))",7.84865769460404e-280
"I((V22)&((V3)))",2.91705871359872e-305
"I((V22)&((V4)))",8.87818909543007e-207
"I((V22)&((V7)))",1.16507699928111e-245
"I((V22)|((V2)))",1.79535081913212e-58
"I((V22)|((V28)))",7.48972888016496e-294
"I((V24)&(((V48)&((V1)))))",9.46531261702757e-245
"I((V24)&(((V8)&((V12)))))",4.70846104812339e-300
"I((V24)&((V10)))",6.51211859305455e-289
"I((V24)&((V11)))",3.05903133632255e-139
"I((V24)&((V34)))",4.65192003485161e-306
"I((V24)&((V4)))",1.27621724884563e-84
"I((V24)&((V5)))",4.41587341320724e-252
"I((V24)&((V7)))",6.62012566814541e-62
"I((V28)&(((V2)&((V22)))))",1.08882993228947e-206
"I((V28)&(((V22)&((V2)))))",1.95372405488445e-52
"I((V28)&(((V30)&((V22)))))",2.33625050224311e-298
"I((V28)&(((V48)&((V1)))))",1.49449888260853e-204
"I((V28)&(((V7)&((V2)))))",1.15821616044285e-224
"I((V28)&((V2)))",1.31265945596823e-234
"I((V28)&((V20)))",2.09137501951275e-227
"I((V28)&((V22)))",1.55738102214257e-116
"I((V28)|(((V8)&((V49)))))",2.07590316206824e-206
"I((V28)|((V22)))",2.69688083481625e-204
"I((V3)&(((V8)&((V49)))))",3.20247028447446e-206
"I((V3)&((V1)))",1.95262821601222e-52
"I((V3)&((V2)))",9.69735133057524e-91
"I((V3)&((V50)))",1
"I((V3)&((V7)))",3.61225145877905e-61
"I((V3)|(((V22)&(((V30)&((V28)))))))",2.90645429022718e-204
"I((V3)|((V50)))",9.36752694725213e-88
"I((V30)&(((V50)&((V3)))))",7.18058554600423e-289
"I((V30)&(((V8)&((V12)))))",5.74389374142391e-61
"I((V30)&((V10)))",1
"I((V30)&((V19)))",5.94290192737642e-245
"I((V30)&((V3)))",3.88072984120352e-307
"I((V32)&(((V10)&((V30)))))",1.32359551853597e-237
"I((V32)&(((V2)&((V22)))))",1.95658568957025e-300
"I((V32)&(((V3)&((V50)))))",8.09428919212968e-228
"I((V32)&(((V48)|((V1)))))",4.95386178803513e-265
"I((V32)&((V25)))",5.36154231041749e-46
"I((V32)&((V39)))",6.70898505641054e-245
"I((V32)&((V48)))",1.33595350635473e-319
"I((V32)|((V39)))",5.42593467504009e-287
"I((V4)&(((V12)&((V8)))))",3.18665492502943e-296
"I((V4)&(((V30)&((V10)))))",1.18209832895742e-227
"I((V4)&((V11)))",2.24389219402936e-297
"I((V4)&((V13)))",1.08841634017187e-206
"I((V4)&((V20)))",1
"I((V4)&((V26)))",4.61135423872923e-300
"I((V4)&((V49)))",2.59835114567296e-139
"I((V48)&(((V16)&((V37)))))",1.49715597613354e-307
"I((V48)&((V1)))",1
"I((V48)&((V14)))",1.1878994913316e-245
"I((V48)&((V22)))",9.6885008668552e-138
"I((V48)&((V24)))",1.55532830658973e-119
"I((V48)&((V26)))",1.76811519754938e-244
"I((V48)&((V28)))",3.00183286909729e-206
"I((V48)&((V32)))",2.91431638586215e-302
"I((V48)&((V5)))",1.8804870247634e-61
"I((V48)&((V50)))",3.71821322909134e-237
"I((V48)|((V1)))",4.81509400804565e-262
"I((V5)&(((V12)&((V39)))))",8.66112626203908e-307
"I((V5)&(((V12)&((V8)))))",1
"I((V5)&(((V8)&((V12)))))",1.79535081913212e-58
"I((V5)&(((V8)&((V48)))))",1.08882993228718e-206
"I((V5)&((V1)))",8.65606136138088e-308
"I((V5)&((V11)))",9.76023025735344e-62
"I((V5)&((V12)))",8.48931042128301e-202
"I((V5)&((V17)))",3.11477189539417e-301
"I((V5)&((V3)))",1.45163453779046e-204
"I((V5)&((V7)))",8.69688047716734e-308
"I((V5)&((V8)))",2.69688083481625e-204
"I((V5)|((V12)))",6.08172576366334e-242
"I((V5)|((V8)))",3.03050700977688e-225
"I((V50)&(((V5)&((V12)))))",7.08474481910576e-209
"I((V50)&((V3)))",6.08172576366334e-242
"I((V50)&((V30)))",1.03789028998783e-61
"I((V7)&(((V3)&((V50)))))",1.330666347377e-181
"I((V7)&(((V48)&((V1)))))",2.01035863077781e-297
"I((V7)&((V11)))",7.80165846344141e-300
"I((V7)&((V36)))",4.83320020231155e-305
"I((V7)&((V4)))",2.02461279802419e-264
"I((V8)&(((V10)&(((V5))))))",3.03050700951888e-225
"I((V8)&(((V10)&(((V5)&((V12)))))))",3.03050700977688e-225
"I((V8)&(((V12)&((V5)))))",1.85954816007535e-136
"I((V8)&(((V5)&((V12)))))",3.61276408107047e-83
"I((V8)&((V12)))",1.68555769283337e-59
"I((V8)&((V19)))",5.61088766217292e-59
"I((V8)&((V42)))",6.13262063873306e-62
"I((V8)&((V49)))",2.76236614565572e-206
"I((V8)&((V5)))",9.6885008668552e-138
"I(V1)",0.00247626481648012
"I(V10)",0.00140927467845319
"I(V11)",1
"I(V12)",0.00149792166653659
"I(V13)",0.999999999999747
"I(V16)",0.00167271809107073
"I(V19)",0.00134697640852394
"I(V2)",0.00104706670499978
"I(V22)",0.00187088546214075
"I(V24)",1
"I(V28)",1
"I(V3)",0.00110748552916971
"I(V30)",0.00256655625192581
"I(V32)",1
"I(V4)",0.999999999999982
"I(V48)",0.272964521663691
"I(V5)",0.00197997821700754
"I(V50)",0.00138522200797588
"I(V7)",1
"I(V8)",0.018554987667668
