-0.3404255319,-0.0003842746,0.4086634823,0.4242474419,0.0354837447,-0.0170354134,1.4894614598,0.6191781433,-0.1985269191,0.0596366008,0.2417199096,-0.1116423,-0.9445716168,0.4828554161,7.422971251
-0.3404255319,0.0277866024,-0.0696389497,-0.0666628721,0.0610170467,-0.0108434432,0.7244885447,0.0332764931,-0.1234917332,-0.0617242562,0.1170639946,-0.0999462602,-0.2891944399,0.2898539547,6.7440591863
-0.3404255319,0.073043194,-0.1824344439,-0.234998187,0.1086060095,-0.0108434432,0.2065454532,-1.7416758579,-0.1985269191,-0.2768356358,-0.0174531053,0.0804354318,0.0837065961,0.3465537062,6.2363695902
-0.3404255319,0.1078293101,-0.2599926782,-0.218468885,0.0610170467,0.003457107,-0.0346166036,-0.2156195544,-0.1985269191,-0.1998745947,0.0250243229,-0.0004166649,0.2444138108,-0.1771453054,6.4982821495
0.6595744681,-0.1884365061,-0.3440757954,-0.3590508356,-0.0546673523,0.003457107,0.2755383247,0.2324051682,-0.0205437639,0.265488655,-0.2420770418,0.3285083661,0.5059101453,-0.122844585,6.6821085974
0.6595744681,-0.1770078103,0.0073220914,0.0144626727,-0.1189543328,-0.0274413346,0.3708485045,1.7271801723,0.2112578501,0.354436141,-0.1891800957,0.2619475996,0.2235011692,0.0166560799,6.8522425691
-0.3404255319,0.0461357411,-0.1974723213,-0.1862080228,-0.0415462644,-0.0057125956,-0.823073964,-2.2525014816,0.1938661074,0.0596366008,-0.0576999858,-0.1354529487,0.6050152465,-0.2955459449,6.2897155709
0.6595744681,-0.0099537256,0.4250572921,0.4155893792,-0.0415462644,-0.0046895776,0.3083281475,1.0915374862,-0.0536959713,0.0306490639,0.2013417536,-0.1414952631,1.0562124886,-0.3438451353,6.8341087388
-0.3404255319,0.0992455664,0.4649032006,0.5226875147,-0.0434101978,-0.0507228094,0.8061665757,-0.8662071205,-0.1856235143,0.0306490639,0.1949824317,-0.3421659586,-0.7800086078,-0.0303448197,6.6200732065
-0.3404255319,0.0277866024,0.3402607554,0.324617601,0.0128149448,0.0024423935,1.2310497697,0.4990338314,0.3252021095,0.5647315499,0.1933862622,-0.1354529487,-0.1799984635,0.0281571371,7.110696123
-0.3404255319,0.0277866024,-0.0830619701,-0.1246501298,0.0727130864,0.0014266494,0.4007014676,-1.5593543011,0.0826404723,0.0007961008,0.076601131,0.0255588215,-0.6028840495,0.3817539801,6.6093492432
0.6595744681,-0.165708255,-0.5369794616,-0.5451531153,-0.0892197338,-0.021184797,-0.0346166036,2.0031112282,0.0323786375,0.0306490639,-0.5830036288,0.3729601287,0.7646163859,0.3683560459,6.0844994131
-0.3404255319,-0.0899964333,0.0787810554,0.0894978586,0.0075098926,-0.030584344,0.6355410587,0.4775276262,-0.1234917332,-0.0299755579,-0.0056882638,0.1775092805,-0.3053819309,-0.0184444084,7.1033220625
-0.3404255319,0.0992455664,-0.0304182366,-0.038883308,0.0250850374,0.0548518161,-1.179748908,-0.4607420124,0.4134947166,0.2419581576,0.0456050306,-0.076956742,-0.0015924963,-0.3773458491,6.8752320873
-0.3404255319,0.0992455664,-0.2439923369,-0.2862914813,0.135485098,0.0014266494,-0.4866017274,-0.7861644128,-0.2938370989,-0.4511890229,-0.059755485,0.0306739222,0.5073129236,-0.1587444158,6.2595814641
-0.3404255319,0.1414459209,0.688046752,0.6335018811,0.1197615037,0.0861488228,-2.0270467683,0.299544471,0.0826404723,0.217860606,0.267266002,-0.2235602162,0.0008085805,-0.1496445184,7.5973963202
-0.3404255319,0.0370032575,-0.1530205587,-0.0666628721,-0.0359752193,-0.0180711463,-1.3338995878,-2.6579665897,-0.1603057063,-0.4046690073,0.0890901426,-0.3129668039,-0.1433794214,0.1046558274,5.8348107371
-0.3404255319,0.0641542466,0.019592184,0.0013905911,0.0198448508,0.0353959495,-0.823073964,0.3251869016,0.0923966472,-0.1635069505,0.0400339856,0.1231972911,-0.0867828922,0.0051529963,7.1033220625
-0.3404255319,0.0184842097,0.7248607251,0.7269030562,-0.0717943171,-0.0464492986,1.9983049224,0.4443754189,-0.0205437639,0.0878074778,0.2108055466,-0.2104881346,-0.5769085631,0.3575565268,6.949856455
0.6595744681,-0.165708255,-0.3266840527,-0.3403587026,-0.0717943171,-0.0098151654,0.7029823395,1.4930733162,-0.265666222,-0.2376149226,-0.2645498977,0.2206194041,0.5918089885,0.097655922,6.5453496603
-0.3404255319,-0.1217451316,-0.379793878,-0.3403587026,-0.045277612,0.0615729168,-1.3338995878,-1.0485286773,0.3629424374,0.1931679934,-0.1300719834,0.0508766295,0.008001223,-0.1633439557,5.9215784196
-0.3404255319,0.0370032575,0.112682607,0.0651064055,0.0457754307,-0.019107953,1.4490519215,0.3624582964,0.1116280092,0.265488655,0.178904915,-0.1536905362,0.0245074952,0.1855567392,6.625392368
0.6595744681,-0.0099537256,-0.2439923369,-0.1704596658,0.0003924248,-0.0108434432,0.0098351589,0.5096159408,-0.2115990007,-0.3176576303,-0.1103992178,0.2035977165,0.1723078818,-0.0065466913,6.9772813416
-0.3404255319,0.1163399997,0.1875839152,0.2453682293,-0.0322783574,0.0075056955,-0.2352872991,-0.9997385131,0.0826404723,0.0596366008,0.1324620747,-0.1354529487,-0.0209870142,-0.1679463156,6.8276292345
-0.3404255319,-0.0293718115,0.1875839152,0.1365653695,-0.0622431462,-0.0358447454,1.6017287617,0.2864723894,0.2779492246,0.4163115448,0.1031748825,-0.184845704,-0.6995108852,0.3764553646,6.4815771293
-0.3404255319,-0.0491744388,0.3042208189,0.2556247295,-0.0527823376,-0.019107953,-0.9284344797,-0.8662071205,-0.0764242223,0.1418746991,0.0801853642,-0.2170028156,-1.7981231739,0.5389539737,7.1483457439
0.6595744681,-0.1884365061,-0.3266840527,-0.3039910584,0.1307939245,-0.008787944,0.0523947733,1.8108109714,-0.2115990007,-0.1635069505,-0.3005435003,0.28989353,0.0814082526,0.2110561568,6.7226297949
-0.3404255319,-0.0099537256,-0.4553014306,-0.4791951475,0.0677172392,0.041272558,-1.179748908,-0.3553814967,0.0527875091,-0.1998745947,-0.19387494,0.1686596652,0.2593024233,-0.4298420197,6.3385940782
0.6595744681,-0.1770078103,-0.2762531991,-0.3403587026,-0.0833774582,-0.030584344,0.4578598814,1.0616845231,-0.0879850447,0.0596366008,-0.267078344,0.2780122021,0.1226071839,0.061656603,6.7165947735
0.6595744681,-0.0099537256,0.019592184,-0.025277656,0.0003924248,-0.0016267881,1.4386891345,0.7920209561,-0.0649955265,-0.0617242562,-0.0556487031,0.1819048919,-0.071198566,0.1323564167,7.0483864087
-0.3404255319,0.14967642,-0.1104609443,-0.1396880072,0.0710505756,0.0155540287,-0.9284344797,-1.0998219717,-0.1115155421,-0.4999791871,0.134158428,-0.2776274375,-0.5067767394,0.1559559639,6.7799219075
-0.3404255319,0.0370032575,-0.3617753725,-0.3403587026,-0.0679628948,-0.0149671604,-1.7393646959,-3.3511137703,0.1304964935,0.115206452,-0.0536016195,-0.1116423,0.7579125504,-0.7438415868,6.2952660014
0.6595744681,-0.0592247746,-0.0696389497,-0.0808475071,-0.069876771,0.01354801,0.5632203971,1.2932771289,-0.2518728998,-0.1998745947,-0.0393881822,0.1642053148,0.2759051922,0.2204567761,6.7129562007
-0.3404255319,0.1414459209,0.1667498283,0.2350054423,0.0250850374,0.0294846022,0.241636773,-0.4607420124,0.1671978603,0.115206452,0.1869759838,-0.1598444018,-0.3938750092,0.1559559639,6.9373140812
0.6595744681,-0.1770078103,-0.5584856668,-0.6157706825,-0.153758255,-0.0149671604,-0.1812200778,-0.1524406527,0.3629424374,0.4745804529,-0.121280718,0.2700121594,0.299307758,0.2390552672,6.120297419
-0.3404255319,-0.0099537256,0.2763120308,0.2453682293,0.0677172392,0.006495084,0.5632203971,-0.8662071205,-0.1856235143,-0.2768356358,0.1392302901,-0.1057771805,0.1119130363,-0.4298420197,6.2304814476
-0.3404255319,0.1414459209,0.112682607,0.1815167573,0.1070021599,0.0653933608,-2.0270467683,-0.9532184975,0.1850554777,0.1931679934,0.130762839,-0.1722669218,0.2369044833,-0.4664441128,6.7440591863
